grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time2
20,56,32,1,2.4285714285714284,12.93
20,45,32,1,2.5,14.39
20,18,20,1,1.65,35.37
50,17,36,0,2.2,4.88
80,15,14,0,2.4,2.09
50,35,20,1,2.0,2.29
20,56,36,0,1.1,21.12
50,22,16,0,1.3333333333333333,4.95
20,39,24,1,3.0,16.85
20,20,24,1,3.4166666666666665,29.67
50,22,36,0,1.3333333333333333,4.28
20,20,24,0,1.9375,48.97
50,45,16,0,2.2,2.94
20,38,20,1,2.1666666666666665,18.9
20,59,20,0,3.125,22.1
20,14,30,0,1.0869565217391304,67.18
20,35,30,1,2.3,17.48
20,54,30,1,4.166666666666667,14.01
50,29,18,1,1.8333333333333333,2.87
20,23,36,1,2.7,22.7
80,30,20,0,1.0,1.26
20,21,28,0,4.1,46.76
20,38,30,0,1.2307692307692308,27.54
50,20,18,0,2.6666666666666665,4.88
50,16,22,1,1.3333333333333333,3.48
50,21,30,0,2.2,4.09
50,16,20,0,3.333333333333333,5.61
50,25,26,0,1.1428571428571428,3.78
20,49,20,1,1.2142857142857142,16.53
50,22,18,0,3.6,4.52
20,55,32,1,5.0,12.66
50,12,28,1,1.3333333333333333,3.94
20,52,30,0,2.8571428571428568,22.11
50,10,36,0,1.625,7.1
20,12,20,1,1.064516129032258,51.53
50,40,18,0,2.0,3.07
20,42,28,0,2.875,25.55
20,42,16,0,2.8181818181818183,31.87
20,57,26,1,2.375,12.83
50,39,20,0,2.0,2.86
50,33,28,1,1.1666666666666667,2.15
50,48,14,0,1.1428571428571428,3.29
50,24,30,1,1.3333333333333333,2.72
50,26,28,0,1.0,3.79
20,30,18,1,2.5384615384615383,25.09
20,40,18,1,1.9230769230769231,18.84
50,30,36,0,1.4,3.47
20,47,32,0,1.5,24.88
20,30,24,0,2.8181818181818183,34.36
20,30,18,1,1.6875,25.48
100,12,30,0,1.0,1.16
20,42,20,0,4.375,29.43
50,30,30,0,1.6,3.22
20,42,14,0,4.1,37.71
50,34,28,1,1.4,2.11
50,19,16,1,1.2,3.98
20,28,34,0,1.2142857142857142,33.5
20,59,32,0,1.875,20.33
20,60,30,0,1.3,19.41
20,52,24,0,1.9,22.65
50,35,34,1,1.0,1.95
20,37,20,0,1.9230769230769231,31.85
50,39,22,0,1.8,2.87
20,55,36,1,1.0,12.84
20,15,36,0,2.5384615384615383,59.67
20,13,34,1,2.7142857142857144,35.87
20,26,22,1,5.0,25.09
20,39,32,0,1.25,27.21
50,27,14,1,2.0,3.19
50,18,30,0,2.6,6.19
20,21,32,0,1.1764705882352942,44.48
20,42,24,1,2.3,16.24
50,30,32,1,1.0,2.59
20,20,24,1,5.0,30.19
20,14,16,1,3.647058823529412,51.44
20,33,30,0,4.714285714285714,31.93
50,10,16,1,1.6666666666666667,5.99
20,40,36,1,1.3636363636363635,14.98
20,36,32,1,2.0,17.0
80,12,34,0,1.4,1.93
80,21,24,0,1.0,1.43
50,31,14,0,2.333333333333333,4.25
20,21,16,0,1.75,59.48
50,55,16,0,1.8,2.58
80,15,16,1,2.4,1.5
20,40,26,0,2.7777777777777777,28.37
50,22,28,0,1.2857142857142858,4.08
50,38,16,1,2.4,2.65
20,51,16,0,2.9,28.58
50,60,26,1,1.0,1.8
20,32,14,0,2.333333333333333,45.66
20,35,16,0,1.4705882352941178,37.46
20,51,26,0,1.1666666666666667,23.58
20,39,36,0,2.1111111111111107,29.86
50,31,36,1,1.2,2.24
50,33,14,1,2.333333333333333,2.64
20,16,18,0,2.05,69.6
20,15,36,0,1.3888888888888888,59.79
50,58,16,1,1.0,2.22
20,42,22,0,1.1333333333333333,27.39
20,34,28,1,1.2142857142857142,18.36
80,11,26,0,1.8,2.07
50,37,24,0,1.6,3.07
50,18,20,1,1.1,3.37
50,22,16,0,3.0,4.88
50,42,26,0,1.4,2.65
20,13,30,1,1.7368421052631582,39.16
20,42,30,1,3.8571428571428568,15.65
20,57,14,0,2.363636363636364,28.31
50,29,30,1,1.0,2.52
20,36,32,0,3.8571428571428568,28.65
80,12,14,1,3.0,1.76
50,45,14,0,2.2,3.29
20,22,16,1,1.4090909090909092,35.37
20,53,32,1,1.6666666666666667,12.92
20,10,18,1,1.2424242424242424,83.34
20,39,16,0,4.5555555555555545,35.37
20,36,36,0,2.2222222222222223,28.54
50,38,14,0,2.8,3.68
20,14,18,1,1.7826086956521738,49.36
50,30,14,1,3.2,2.98
50,60,16,1,1.0,2.25
20,33,32,1,1.818181818181818,17.93
20,54,34,0,1.4444444444444444,20.68
20,24,20,0,5.0,46.51
50,52,24,0,1.2,2.54
20,48,20,0,1.0666666666666669,26.8
50,48,20,0,1.0,2.78
50,15,28,1,3.2,3.27
50,38,36,1,1.0,2.05
50,21,30,0,1.5,4.26
50,44,24,0,1.0,2.66
20,51,34,1,1.5555555555555556,12.27
20,18,24,1,1.35,31.7
20,51,22,1,2.4444444444444446,14.16
80,15,14,1,1.0,1.64
100,12,20,0,1.0,1.29
20,27,22,1,5.0,24.92
50,29,30,0,1.0,3.54
20,20,24,1,1.9375,30.06
20,55,30,1,1.7777777777777777,12.56
20,15,28,1,1.9411764705882355,34.45
50,50,28,1,1.0,1.78
20,52,30,1,2.375,13.37
20,51,36,1,1.5555555555555556,13.55
20,30,24,1,1.25,20.99
20,17,22,0,3.2142857142857144,59.53
20,50,34,1,5.0,12.57
20,60,22,0,2.75,21.77
50,13,28,1,2.0,3.51
20,30,32,0,2.5,35.62
50,12,30,0,1.1,6.15
50,60,22,1,1.2,1.69
20,60,30,0,2.0,20.21
20,28,34,0,5.0,36.24
50,11,30,0,1.4444444444444444,6.53
20,28,32,0,5.0,35.87
80,23,18,1,1.2,1.23
50,25,24,0,2.6,3.65
20,60,14,0,1.0625,27.49
20,54,28,1,1.8888888888888888,12.98
50,22,24,1,2.0,2.76
50,40,28,0,1.2,2.9
20,37,24,0,1.5384615384615383,29.29
80,15,24,0,1.6,1.79
80,36,16,0,1.0,1.27
20,41,28,1,1.4166666666666667,16.11
20,12,18,1,2.75,53.89
50,48,22,1,1.0,2.01
20,24,22,0,2.066666666666667,42.49
20,22,24,1,3.727272727272727,27.43
80,10,24,0,1.1428571428571428,2.84
20,33,16,1,3.727272727272727,25.52
20,28,24,0,1.1764705882352942,36.79
20,18,14,0,3.2352941176470584,77.74
50,25,18,1,1.375,2.92
20,39,36,0,1.0833333333333333,28.89
20,56,20,0,1.0714285714285714,23.36
20,39,20,0,4.75,31.33
20,30,30,0,1.5384615384615383,32.65
20,23,34,0,2.9,40.25
50,40,36,0,1.0,3.07
20,17,14,1,1.206896551724138,49.2
80,13,18,0,1.5,2.11
50,14,32,1,2.333333333333333,3.31
80,12,24,1,1.1666666666666667,1.43
50,39,18,1,1.0,2.47
50,36,22,0,1.3333333333333333,3.03
50,24,34,0,1.6,3.91
50,11,34,0,1.2222222222222223,6.55
50,21,28,0,1.2857142857142858,4.28
50,12,36,0,1.375,6.19
20,21,14,1,1.5217391304347827,41.51
50,22,34,0,1.8,3.89
20,42,36,0,2.8571428571428568,24.98
20,54,26,1,1.0833333333333333,13.42
20,36,30,0,1.2307692307692308,28.62
50,11,16,0,2.7777777777777777,8.4
20,57,16,1,1.5384615384615383,16.79
20,36,34,1,1.0769230769230769,16.79
20,27,26,1,2.25,21.99
20,30,16,0,5.0,44.49
50,25,34,0,1.6,5.1
20,18,16,0,3.6666666666666665,69.86
20,35,18,0,3.1818181818181817,34.27
20,17,36,1,4.5555555555555545,29.02
80,10,20,0,2.0,2.33
20,37,28,0,1.3076923076923077,28.48
20,30,30,0,2.7,32.37
50,14,36,1,2.8,3.17
20,45,32,0,1.0833333333333333,24.77
20,58,28,0,2.125,20.46
20,33,20,0,1.375,35.96
20,28,24,1,1.5333333333333334,22.83
20,50,28,1,2.5,13.21
20,55,22,1,2.4444444444444446,13.54
20,28,14,1,2.0588235294117645,31.95
20,33,20,0,1.6666666666666667,34.1
20,60,16,1,2.5,15.95
20,60,22,0,1.25,21.02
20,48,26,1,2.2222222222222223,14.77
20,24,28,1,1.5333333333333334,23.55
50,39,18,0,1.0,3.19
50,26,18,0,3.2,4.06
20,21,20,0,2.9285714285714284,51.39
20,27,26,0,4.2222222222222205,38.42
80,13,16,1,1.2857142857142858,1.66
20,60,14,0,4.375,28.58
20,55,18,0,3.0,23.85
50,57,26,1,1.0,1.82
20,42,22,0,2.090909090909091,28.4
20,26,18,0,1.4210526315789471,44.38
20,49,32,0,1.5,22.58
20,27,30,1,1.125,22.19
20,58,20,0,3.125,22.1
50,13,28,0,2.0,5.97
20,54,28,0,3.8333333333333335,21.43
50,30,16,1,2.1666666666666665,2.95
20,57,16,0,1.5384615384615383,25.84
50,45,18,0,1.1666666666666667,2.96
20,12,20,1,3.875,51.6
50,12,26,1,5.0,3.96
50,42,24,0,1.4,2.75
20,51,36,0,1.5555555555555556,22.57
20,21,16,1,1.75,38.16
20,36,30,1,3.375,17.24
20,48,18,0,1.5384615384615383,26.16
50,27,14,0,1.2222222222222223,4.59
50,22,22,1,1.0,2.94
20,16,14,1,3.647058823529412,51.4
80,25,18,0,1.2,1.42
50,30,16,0,3.2,3.86
20,30,26,1,2.083333333333333,20.05
80,10,34,1,1.1666666666666667,1.4
20,19,18,1,4.230769230769232,36.52
50,18,28,0,1.125,4.86
50,44,30,0,1.2,2.44
20,54,24,0,1.0,22.95
20,45,18,0,1.125,28.74
50,15,26,0,4.0,5.47
50,10,24,0,2.5,7.45
50,16,34,1,2.4,2.99
50,21,26,0,2.8,4.24
80,11,30,1,1.6,1.35
20,42,20,1,1.4285714285714286,17.78
80,12,22,0,2.2,2.02
50,51,20,1,1.2,2.13
20,33,30,1,2.0,18.08
50,20,30,1,1.0,2.85
20,27,14,0,5.0,55.0
20,52,14,0,1.1176470588235294,31.44
20,54,36,1,3.333333333333333,12.9
20,48,18,0,2.7,26.94
50,10,32,1,5.0,4.18
20,20,26,1,1.3157894736842106,28.37
20,52,22,0,1.7272727272727273,23.45
20,60,26,0,1.0,21.01
20,21,20,0,1.9411764705882355,50.0
20,16,20,0,3.333333333333333,65.56
20,57,18,0,1.3846153846153846,23.34
20,32,36,0,2.0,31.01
20,22,24,1,4.5,27.54
20,59,20,1,3.125,13.61
50,18,36,0,1.1428571428571428,4.91
20,19,30,0,1.625,48.94
20,11,36,0,3.4615384615384617,80.29
20,16,22,1,3.0,37.28
20,56,18,1,3.375,15.03
20,34,24,1,2.9,18.92
100,15,18,1,1.2,0.99
50,22,32,1,1.5,2.95
20,54,20,0,1.2307692307692308,24.01
80,15,20,0,1.3333333333333333,1.81
20,40,36,0,1.6,26.19
20,21,26,1,2.9166666666666665,28.04
20,48,28,0,3.2857142857142856,23.29
50,18,32,1,2.4,2.89
20,60,30,1,1.0909090909090908,12.39
50,21,18,1,1.2222222222222223,3.3
20,46,30,0,1.6,24.03
50,27,22,0,1.8333333333333333,3.49
20,26,18,0,3.4166666666666665,44.37
50,18,16,1,2.0,3.85
50,11,24,0,1.7777777777777777,6.82
20,51,20,0,3.625,25.77
50,50,18,0,1.0,2.77
50,19,24,0,3.2,4.8
20,33,30,0,1.0666666666666669,31.4
20,46,22,1,1.9090909090909087,15.72
50,15,22,0,1.4444444444444444,5.47
80,13,20,1,1.5,1.46
20,35,20,1,3.5,20.06
20,22,34,1,2.636363636363636,23.52
50,12,18,0,2.75,7.4
20,23,34,1,2.9,23.18
50,32,26,0,1.1666666666666667,3.41
20,15,22,1,2.8125,39.44
20,52,32,1,2.7142857142857144,13.06
20,56,24,1,1.7,13.04
50,33,14,1,1.0,2.97
20,30,22,0,3.0,36.24
20,25,24,1,1.5625,24.11
20,52,24,0,2.2222222222222223,22.26
20,34,26,1,3.2222222222222223,18.78
20,48,14,1,1.1764705882352942,20.63
50,15,16,0,2.5,6.62
20,58,34,1,1.75,11.69
80,13,14,1,1.125,1.78
20,40,32,0,3.571428571428572,26.46
50,29,16,0,2.0,3.99
100,12,14,0,1.1428571428571428,1.45
20,34,28,1,3.625,18.22
50,33,34,0,1.2,3.03
20,47,28,1,1.7,14.14
20,44,24,1,1.0,16.56
20,54,34,1,1.5555555555555556,12.05
80,18,24,0,1.2,1.56
20,56,16,1,3.875,16.18
50,50,18,1,1.0,2.22
20,42,20,1,1.0625,18.09
50,54,14,0,1.0,2.99
20,56,34,0,1.75,19.92
50,60,18,0,1.4,2.4
80,18,20,0,1.0,1.64
50,20,18,1,4.0,3.38
20,60,26,0,4.166666666666667,21.29
20,51,22,0,2.4444444444444446,23.8
50,52,18,0,1.6,2.64
50,11,26,0,2.571428571428572,6.7
20,35,18,1,3.0,21.16
50,24,24,1,1.8333333333333333,2.78
20,57,18,1,1.3846153846153846,15.95
20,44,32,0,3.1428571428571432,24.78
20,18,36,0,1.1111111111111112,51.81
20,32,18,0,4.1,38.3
50,37,36,1,1.0,2.21
50,20,28,0,1.4285714285714286,4.28
80,12,24,0,2.0,1.97
20,60,24,1,4.166666666666667,11.98
50,45,24,0,1.4,2.55
50,32,18,1,2.4,2.68
50,14,18,0,1.7777777777777777,6.41
20,18,30,1,1.3888888888888888,28.89
80,10,30,1,2.0,1.33
80,10,18,1,2.1666666666666665,1.68
20,52,36,1,3.1666666666666665,12.71
20,18,16,0,4.769230769230768,70.59
50,36,14,1,1.5714285714285714,2.78
20,26,24,1,2.583333333333333,23.97
20,35,14,0,2.5,42.9
20,25,24,0,1.0,41.45
20,38,36,1,4.5,16.08
20,27,24,0,4.5555555555555545,39.12
20,52,32,0,2.7142857142857144,21.96
20,11,36,0,5.0,83.8
20,21,22,0,4.090909090909091,48.77
80,23,18,0,1.2,1.56
50,60,14,1,1.6,2.21
50,14,18,1,3.1428571428571432,3.99
20,22,26,0,5.0,45.81
20,12,14,1,1.1714285714285717,72.42
50,36,24,0,1.1666666666666667,3.17
80,33,14,1,1.0,1.15
80,19,14,0,1.3333333333333333,1.9
100,14,20,0,1.4,1.17
20,20,14,1,2.9411764705882355,42.5
50,29,28,1,1.1666666666666667,2.52
50,27,16,0,1.375,4.26
50,21,32,0,1.5,4.4
20,25,16,1,1.0,31.71
20,23,26,0,1.1052631578947372,43.35
50,39,30,1,1.2,2.01
80,12,28,1,1.6,1.33
80,10,22,0,2.4,2.27
20,10,16,0,1.6129032258064515,127.73
20,56,14,1,1.0,19.13
20,56,36,0,1.625,25.12
20,50,22,0,2.7777777777777777,23.79
20,48,14,1,1.5333333333333334,20.35
50,58,20,1,1.2,1.83
50,16,36,0,1.8333333333333333,5.18
50,42,18,1,1.0,2.37
50,37,16,1,2.4,2.7
20,35,30,1,1.1428571428571428,17.97
20,27,24,0,2.0769230769230766,37.51
20,59,14,1,4.375,17.63
20,18,34,0,1.9285714285714288,52.18
50,15,28,1,1.1111111111111112,3.32
50,15,18,0,2.8571428571428568,6.09
50,21,36,0,1.0,4.35
20,22,36,1,1.3333333333333333,23.28
20,39,30,0,3.8571428571428568,27.47
20,51,32,0,1.6666666666666667,23.26
50,42,16,1,1.1428571428571428,2.61
80,10,18,1,1.25,1.74
20,27,30,0,1.125,36.27
20,24,32,1,3.1,23.34
20,50,34,1,2.8571428571428568,12.48
50,30,18,1,1.4285714285714286,2.67
50,16,32,1,2.0,3.17
20,45,28,0,1.4545454545454546,24.49
50,21,20,1,2.333333333333333,3.0
50,37,20,0,2.0,3.03
50,21,26,1,1.2857142857142858,2.86
20,54,32,0,1.6666666666666667,21.33
20,18,20,0,2.5625,61.06
20,46,34,1,1.4,13.3
50,48,16,0,1.3333333333333333,3.2
20,36,36,1,4.5,16.25
20,18,22,1,5.0,34.35
20,52,20,0,4.428571428571429,24.26
50,26,24,1,2.4,2.5
20,57,26,1,1.0833333333333333,13.34
20,21,36,0,1.0588235294117647,45.28
50,20,22,1,3.6,2.98
20,30,34,1,4.714285714285714,20.07
20,48,26,1,1.9,15.38
20,12,24,0,3.6666666666666665,81.94
20,55,28,1,1.2727272727272727,13.58
20,35,20,0,3.5,33.28
20,54,20,1,1.818181818181818,14.51
100,15,18,0,1.2,1.21
50,35,34,1,1.0,2.01
50,17,16,1,5.0,3.86
20,51,18,1,3.2222222222222223,16.55
20,38,24,1,2.6,17.54
20,18,32,1,1.8,27.9
20,36,30,0,2.7777777777777777,28.95
20,40,30,1,2.0,15.52
20,12,16,1,1.3225806451612905,60.55
20,60,34,0,1.3333333333333333,19.64
20,60,22,1,1.4545454545454546,13.04
100,19,14,1,1.4,0.92
20,55,16,1,2.272727272727273,16.74
20,24,36,0,1.5384615384615383,38.46
20,44,36,0,1.181818181818182,24.31
20,12,36,0,3.1538461538461537,72.77
20,27,20,1,3.727272727272727,25.91
50,52,16,0,1.1666666666666667,2.92
20,20,34,1,1.7857142857142858,28.99
80,21,18,1,1.2,1.25
20,19,24,0,3.1538461538461537,52.01
50,25,14,0,4.0,5.04
20,14,36,1,1.5882352941176472,34.38
50,10,16,0,2.5,9.2
80,24,14,0,1.6,1.62
20,26,16,0,2.533333333333333,51.22
20,48,34,1,1.4,13.22
100,20,14,0,1.4,1.1
20,26,20,1,1.3157894736842106,25.97
20,48,22,0,2.2,25.02
20,42,34,1,1.8888888888888888,14.88
20,28,30,1,4.125,20.55
20,10,20,0,3.1,102.91
20,56,34,0,2.4285714285714284,20.37
100,19,16,1,1.2,0.86
50,33,32,0,1.0,3.04
50,36,24,0,1.6,3.09
20,22,22,1,1.0,29.36
20,56,18,1,2.3,15.18
80,21,22,0,1.0,1.48
20,24,30,1,1.25,23.97
50,40,18,1,2.0,2.3
20,13,30,1,2.375,37.96
20,60,26,0,2.8571428571428568,20.58
20,47,34,1,1.4,13.3
20,18,30,0,2.5384615384615383,51.52
50,10,24,0,1.0833333333333333,7.52
20,35,24,1,1.0625,18.63
20,25,36,1,1.0,21.4
50,10,26,0,2.8571428571428568,7.33
50,31,32,1,1.0,2.83
20,24,28,0,2.8181818181818183,39.7
100,20,18,1,1.0,0.84
20,51,20,1,1.1428571428571428,15.89
100,10,36,1,1.0,0.88
50,36,16,1,1.8333333333333333,2.71
80,24,16,1,1.4,1.24
20,28,24,0,2.8181818181818183,35.96
80,11,16,0,3.0,2.5
20,33,16,1,1.1,26.3
50,19,18,1,4.4,3.4
100,13,18,1,1.4,1.02
20,29,34,0,3.625,34.73
100,10,26,1,1.4,0.97
20,12,26,0,2.1578947368421053,80.2
50,20,26,1,1.4285714285714286,2.85
20,24,28,0,3.5,41.35
50,15,34,1,2.6,3.06
20,58,26,0,2.375,21.06
20,53,30,1,1.7777777777777777,12.92
50,15,30,1,1.375,3.3
50,28,26,1,1.0,2.59
50,45,14,1,2.2,2.48
20,54,34,1,2.571428571428572,12.15
20,42,32,0,3.2857142857142856,25.77
20,11,30,0,2.8125,83.72
20,48,30,1,4.166666666666667,13.44
20,57,28,1,2.125,12.32
20,14,18,1,1.2962962962962965,47.53
50,18,18,1,4.4,3.5
50,23,20,1,1.25,2.98
20,31,30,1,4.125,20.93
20,34,32,0,4.142857142857143,30.72
50,34,36,0,1.0,3.16
50,35,36,1,1.0,2.1
50,19,20,1,1.0,3.33
20,35,24,0,1.9166666666666667,30.65
20,57,32,1,1.3,13.82
50,30,18,1,2.6,2.7
20,27,26,0,2.25,36.95
20,44,18,1,2.4545454545454546,18.67
20,35,20,0,1.1764705882352942,32.65
20,57,24,0,4.333333333333333,21.11
20,40,28,0,3.125,26.43
50,20,34,0,2.2,4.26
100,10,18,1,1.3333333333333333,1.14
20,56,30,0,2.8571428571428568,21.61
50,31,18,0,1.8333333333333333,3.61
50,15,14,1,2.2222222222222223,4.62
80,17,22,1,1.4,1.26
20,40,26,1,2.7777777777777777,16.46
50,45,16,0,2.0,3.05
50,13,30,1,2.5,3.6
100,13,14,0,1.0,1.46
20,19,32,1,2.3846153846153846,27.98
20,14,20,0,4.428571428571429,76.01
20,60,28,1,3.8333333333333335,12.76
50,20,24,1,2.0,3.0
20,36,28,0,1.818181818181818,28.88
50,36,16,0,2.4,3.54
100,19,20,0,1.0,0.99
20,45,30,1,4.5,14.75
20,39,20,1,4.75,19.1
20,55,16,0,3.4444444444444446,26.09
20,17,32,0,1.9333333333333331,53.2
20,37,14,1,2.6923076923076925,25.27
20,35,34,0,4.142857142857143,29.52
20,54,22,1,2.4444444444444446,14.07
20,58,18,1,3.375,14.66
20,12,22,0,2.25,82.66
20,39,32,0,1.9,27.23
20,30,26,1,4.75,21.43
20,52,22,1,2.4444444444444446,14.22
20,20,22,1,1.1363636363636365,30.6
20,36,26,0,1.4615384615384617,29.85
20,48,20,1,1.6666666666666667,16.06
20,60,34,1,1.75,11.9
50,25,16,0,4.0,4.38
20,27,24,1,1.1111111111111112,23.07
20,59,26,0,2.375,21.02
20,19,26,0,1.368421052631579,52.67
50,12,28,0,2.2857142857142856,6.26
20,38,36,0,4.5,28.17
20,13,16,1,1.2258064516129032,56.44
20,54,28,1,1.181818181818182,12.85
20,45,18,1,1.125,18.24
50,27,26,1,1.0,2.69
20,21,30,0,3.0,44.78
50,30,18,0,1.8333333333333333,3.66
50,24,14,0,1.3333333333333333,5.14
20,58,36,1,1.625,11.6
20,13,18,0,2.8947368421052633,85.38
50,11,28,0,2.571428571428572,6.58
50,42,16,1,1.5,2.57
80,23,24,1,1.0,1.15
20,35,34,1,1.0,16.94
20,51,32,1,2.8571428571428568,14.13
20,35,26,1,5.0,18.83
50,58,20,0,1.2,2.29
80,11,14,1,1.375,1.89
50,10,36,0,2.6666666666666665,7.16
20,22,36,0,1.6923076923076923,41.93
50,36,16,1,2.4,2.64
50,20,36,1,2.2,2.61
20,42,24,0,1.3076923076923077,26.26
20,20,34,0,1.7857142857142858,45.16
100,15,16,0,1.6,1.19
20,55,24,1,2.2222222222222223,12.94
50,14,28,0,2.0,5.59
20,34,28,0,5.0,32.46
50,10,30,1,2.0,4.06
50,12,28,1,1.75,3.71
20,29,30,1,1.0625,20.56
50,34,18,1,2.2,2.4
20,37,24,1,1.5384615384615383,18.63
80,10,28,0,1.3333333333333333,2.17
50,15,26,1,1.8571428571428568,3.38
20,60,16,0,4.714285714285714,24.89
100,12,16,0,1.3333333333333333,1.4
50,15,20,1,2.0,3.67
50,10,26,1,1.5,4.31
20,39,36,0,2.0,27.29
20,20,22,1,4.545454545454546,31.22
50,37,18,1,2.2,2.4
80,14,24,1,1.4,1.31
50,15,22,0,3.0,5.71
50,28,16,1,2.333333333333333,2.98
50,36,20,0,2.0,3.14
80,23,22,0,1.0,1.47
80,27,16,1,1.2,1.18
20,20,36,1,2.8181818181818183,25.25
20,29,26,0,4.75,36.13
50,51,16,0,1.6,2.83
20,50,26,1,3.571428571428572,13.81
50,20,14,1,2.8571428571428568,3.79
20,30,14,0,1.0869565217391304,48.49
80,21,18,0,1.2,1.58
80,21,24,0,1.0,1.45
20,43,32,1,1.3636363636363635,15.16
20,60,16,0,3.875,25.33
80,33,14,0,1.0,1.43
20,40,24,0,1.6666666666666667,28.48
20,33,16,1,2.066666666666667,24.67
20,34,36,1,4.833333333333333,17.17
80,18,32,0,1.0,1.52
100,13,20,1,1.4,0.96
100,15,24,1,1.0,0.85
50,13,22,1,2.571428571428572,3.91
50,57,14,1,1.8,2.38
50,40,18,1,1.3333333333333333,2.46
20,50,32,1,1.5,12.95
20,56,16,0,5.0,26.38
20,33,36,1,2.4444444444444446,17.58
20,51,18,1,1.2857142857142858,16.5
20,49,36,1,1.3,13.44
20,57,20,1,3.25,14.34
20,60,18,0,3.375,23.62
20,35,32,0,1.0714285714285714,29.23
80,11,34,1,1.4,1.33
20,26,16,1,1.631578947368421,30.68
50,33,28,0,1.1666666666666667,3.05
20,58,30,0,2.125,21.13
20,35,18,0,3.0,34.14
20,36,16,1,1.0,23.91
50,22,36,1,1.8,2.48
50,54,20,0,1.4,2.48
20,18,30,1,2.5384615384615383,29.39
20,52,14,0,4.75,30.49
20,23,18,1,1.2857142857142858,30.56
20,32,26,0,1.2666666666666666,32.83
50,55,24,0,1.2,2.2
20,13,20,0,2.631578947368421,82.37
50,30,16,0,2.0,3.99
20,23,22,0,4.5,46.52
50,30,16,1,3.2,2.81
20,18,14,0,1.7826086956521738,78.47
20,25,28,0,3.5,39.37
50,16,30,0,2.0,5.16
20,50,32,0,1.0,22.77
80,30,14,1,1.2,1.17
50,50,20,0,1.6,2.5
20,33,30,0,2.0,30.86
20,51,32,1,1.4,13.54
20,51,18,1,3.0,15.51
20,22,18,0,3.4615384615384617,51.45
50,13,30,1,4.0,3.51
20,46,34,0,1.4,22.97
50,32,30,0,1.0,3.49
20,56,30,0,2.0,20.3
50,39,34,1,1.0,1.91
20,13,18,0,1.4074074074074074,88.69
20,56,28,1,2.125,12.29
20,44,28,0,1.5454545454545454,25.36
50,12,22,1,2.25,4.13
50,29,34,0,1.2,3.36
50,30,24,0,2.0,3.4
20,15,36,1,3.727272727272727,32.14
100,10,20,0,2.0,1.35
80,11,18,0,2.6,2.25
20,32,30,1,1.0666666666666669,19.63
20,50,32,1,2.8571428571428568,13.69
20,40,20,1,2.083333333333333,18.57
80,11,14,0,1.375,2.78
80,19,20,1,1.0,1.28
20,48,34,0,2.8571428571428568,22.58
20,11,14,0,1.2857142857142858,131.22
50,17,26,0,3.0,4.9
20,40,30,0,2.0,26.59
80,11,32,0,1.4,2.03
20,17,34,0,2.071428571428572,57.35
20,15,32,1,5.0,34.68
50,39,22,1,1.8,2.08
50,19,20,1,4.0,3.26
50,40,16,1,1.6666666666666667,2.59
20,26,22,0,5.0,41.15
20,23,26,0,3.8,42.92
20,15,22,1,3.333333333333333,39.61
20,25,24,0,2.75,42.06
20,29,20,1,1.4705882352941178,24.3
50,16,14,0,1.1666666666666667,7.15
50,31,20,1,1.6666666666666667,2.48
20,60,24,0,4.166666666666667,19.98
50,40,28,1,1.2,2.05
20,25,16,1,4.166666666666667,32.1
20,39,30,1,1.7272727272727273,16.38
50,25,24,1,1.6666666666666667,2.55
20,12,26,1,2.1578947368421053,45.25
100,13,16,1,1.1666666666666667,1.03
50,37,36,0,1.0,3.25
20,32,30,0,3.875,32.46
50,16,30,1,2.1666666666666665,3.15
80,10,24,1,1.1428571428571428,1.63
20,49,30,1,1.6,13.54
50,10,32,1,1.2,4.12
20,25,26,1,1.0526315789473684,23.91
20,56,20,1,1.0714285714285714,15.27
50,18,24,1,1.7142857142857142,3.26
20,33,32,1,4.428571428571429,18.71
20,39,20,1,2.083333333333333,18.17
20,57,20,0,1.2307692307692308,22.51
20,10,28,0,1.4,92.07
50,19,32,0,1.6666666666666667,4.62
20,21,32,1,2.8181818181818183,24.79
20,48,30,0,4.166666666666667,23.18
20,32,22,0,2.8181818181818183,33.8
80,20,30,0,1.0,2.09
20,30,26,1,1.1875,20.88
20,49,30,0,1.6,22.95
20,52,30,0,1.0,22.95
20,40,24,1,2.5,16.75
20,13,36,1,3.4166666666666665,36.0
20,40,30,1,1.3333333333333333,16.03
20,45,26,1,1.7272727272727273,15.52
20,19,22,0,1.181818181818182,55.52
20,46,24,1,4.428571428571429,15.87
80,15,32,1,1.2,1.18
20,54,16,0,2.7,27.04
20,20,18,0,2.5625,56.35
50,17,30,0,1.8333333333333333,4.79
50,12,20,0,4.166666666666667,7.11
20,57,36,0,1.625,20.12
20,33,16,0,2.066666666666667,40.69
20,28,36,1,4.428571428571429,21.44
20,38,26,1,1.4615384615384617,18.09
50,34,18,0,2.2,3.25
20,55,26,1,2.1111111111111107,12.91
20,51,20,0,1.1428571428571428,25.54
20,12,36,1,1.7222222222222223,37.98
20,36,28,0,3.375,29.07
20,24,34,1,2.9,22.19
20,51,22,1,4.142857142857143,14.92
20,40,26,1,1.5833333333333333,17.01
20,48,30,0,4.5,24.42
20,26,24,0,3.8,40.06
20,17,24,0,2.9285714285714284,57.59
20,54,20,0,3.375,23.99
