x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,time1
23200,18000,80,40,34,1,1.6,5.37
10000,10000,50,36,32,1,1.2,6.64
23200,18000,50,15,22,0,4.6,23.85
7200,24000,100,43,14,0,1.0,4.58
30000,12000,80,27,24,0,2.1666666666666665,7.68
46000,14400,80,24,34,0,4.6,10.05
10000,10000,100,11,16,0,1.5,2.2
23200,18000,20,55,26,0,4.0,99.42
46000,14400,80,44,22,1,1.625,8.99
30000,12000,50,44,26,1,1.4444444444444444,9.12
46000,14400,50,51,26,1,1.6363636363636365,14.32
30000,12000,100,18,20,1,4.0,4.03
30000,12000,50,42,30,1,1.75,9.5
7200,24000,80,21,22,1,1.1428571428571428,3.26
46000,14400,100,33,34,0,1.5,6.14
23200,18000,50,15,36,1,3.0,15.72
23200,18000,100,11,20,0,2.333333333333333,6.01
30000,12000,20,45,32,0,1.55,96.8
46000,14400,50,48,30,0,2.2222222222222223,25.25
46000,14400,50,50,28,1,1.4545454545454546,15.3
30000,12000,80,32,24,1,1.8333333333333333,4.35
7200,24000,50,16,16,0,1.2,12.58
30000,12000,80,48,14,0,2.1666666666666665,4.85
46000,14400,50,43,30,0,2.333333333333333,20.34
30000,12000,80,45,24,0,1.3333333333333333,5.54
46000,14400,50,48,36,1,1.8888888888888888,13.66
10000,10000,20,44,24,1,1.0,20.51
30000,12000,50,50,18,1,1.7777777777777777,8.86
46000,14400,80,45,26,1,2.333333333333333,5.47
23200,18000,20,45,16,0,3.6,143.45
46000,14400,50,35,24,0,1.5,21.17
7200,24000,100,15,18,1,2.4,2.3
10000,10000,20,57,14,1,2.363636363636364,24.6
23200,18000,20,40,24,0,3.2222222222222223,129.01
10000,10000,50,48,30,1,1.0,6.23
23200,18000,20,30,18,1,1.7575757575757576,118.57
23200,18000,100,24,32,0,1.8,4.85
23200,18000,20,18,18,0,2.9090909090909087,288.45
46000,14400,50,33,28,1,2.7,17.35
30000,12000,20,39,22,0,3.1666666666666665,115.93
30000,12000,50,21,16,0,4.2,18.9
30000,12000,20,36,22,0,1.0303030303030305,118.04
30000,12000,20,48,34,1,1.8235294117647056,53.84
23200,18000,100,39,16,0,1.5,4.68
7200,24000,20,24,18,0,2.0454545454545454,93.05
23200,18000,50,36,14,1,3.3,11.57
10000,10000,50,33,26,1,1.1666666666666667,4.87
7200,24000,50,48,24,1,1.1428571428571428,6.85
7200,24000,20,35,32,1,1.2941176470588236,41.66
23200,18000,20,22,32,1,1.8571428571428568,114.46
7200,24000,20,13,20,1,5.0,93.12
23200,18000,20,44,14,1,1.625,105.09
46000,14400,50,28,32,1,3.555555555555556,18.33
46000,14400,20,29,14,1,1.5490196078431373,236.88
7200,24000,20,20,22,1,1.3333333333333333,58.74
30000,12000,50,15,14,0,2.625,25.49
10000,10000,100,12,16,0,1.3333333333333333,3.78
46000,14400,100,11,36,0,1.0833333333333333,9.78
46000,14400,20,30,36,0,2.625,263.47
46000,14400,80,32,16,0,1.5454545454545454,7.23
7200,24000,50,44,24,1,2.6,4.69
23200,18000,20,18,32,1,1.2972972972972974,150.78
30000,12000,50,20,20,0,2.5,22.07
23200,18000,20,13,20,1,3.4117647058823533,228.79
23200,18000,50,39,28,1,3.6666666666666665,10.97
30000,12000,20,30,14,0,2.3666666666666667,195.96
46000,14400,50,37,26,1,2.1818181818181817,14.38
30000,12000,80,60,18,0,1.8,5.76
10000,10000,20,28,32,0,1.1333333333333333,41.77
46000,14400,50,51,16,0,4.75,20.13
7200,24000,20,42,26,0,2.3076923076923075,54.65
46000,14400,20,26,36,1,2.333333333333333,162.32
7200,24000,20,23,20,0,1.3846153846153846,90.25
46000,14400,20,39,24,0,1.1,207.21
10000,10000,50,17,28,1,1.5714285714285714,6.91
7200,24000,80,25,22,1,1.3333333333333333,6.32
30000,12000,100,27,20,1,1.6666666666666667,3.73
7200,24000,20,22,26,1,1.0,52.68
10000,10000,20,24,22,1,2.066666666666667,31.25
46000,14400,50,23,32,1,2.333333333333333,20.52
7200,24000,50,40,36,1,1.8,4.83
23200,18000,80,50,18,1,1.8333333333333333,5.41
7200,24000,80,30,36,0,1.0,5.99
46000,14400,100,24,14,1,1.9,6.6
23200,18000,50,47,34,1,1.8571428571428568,10.88
7200,24000,50,17,14,1,1.4285714285714286,8.21
7200,24000,50,58,30,0,1.4,6.24
46000,14400,20,24,16,1,2.1111111111111107,242.92
46000,14400,100,12,34,1,1.0833333333333333,4.65
30000,12000,20,35,26,0,1.826086956521739,117.77
10000,10000,20,36,36,0,4.5,34.5
30000,12000,80,21,14,1,1.7,6.09
23200,18000,80,21,36,0,1.25,7.28
7200,24000,80,29,20,0,1.8,6.69
46000,14400,80,17,14,0,2.75,13.13
7200,24000,80,24,16,1,1.8333333333333333,2.95
30000,12000,80,30,16,1,2.142857142857143,6.24
46000,14400,100,18,34,1,1.625,4.21
30000,12000,50,60,20,0,1.3333333333333333,11.88
10000,10000,20,44,18,1,1.6923076923076923,27.64
46000,14400,20,46,36,1,1.0,97.68
7200,24000,20,28,34,1,4.5,40.7
46000,14400,20,22,32,0,2.21875,303.42
30000,12000,50,60,36,1,1.8333333333333333,14.57
10000,10000,20,23,28,1,1.2352941176470589,30.83
7200,24000,50,42,30,0,1.8,7.76
46000,14400,20,21,36,0,1.8529411764705883,307.31
30000,12000,20,60,34,0,1.9333333333333331,79.37
30000,12000,50,24,28,0,1.6363636363636365,14.85
30000,12000,100,20,14,0,3.5,5.77
10000,10000,20,33,30,1,3.0,24.4
10000,10000,20,31,26,1,4.75,28.55
7200,24000,80,39,18,0,1.2,5.74
10000,10000,50,20,36,1,2.2,4.5
7200,24000,50,27,30,1,2.8,7.5
30000,12000,20,19,30,0,3.9,193.09
46000,14400,50,48,28,0,4.666666666666667,22.4
30000,12000,20,30,20,0,3.75,148.56
7200,24000,80,25,24,0,1.8,6.63
30000,12000,20,15,34,0,1.1,260.21
30000,12000,100,14,20,0,3.5,4.45
23200,18000,100,35,28,1,1.6,3.32
30000,12000,20,12,20,1,4.166666666666667,214.36
10000,10000,80,12,32,1,1.4,3.45
46000,14400,50,36,20,1,1.0,15.73
30000,12000,50,28,16,0,4.625,19.38
10000,10000,100,20,16,0,1.2,4.14
7200,24000,50,42,26,1,2.2,7.94
10000,10000,20,52,36,1,3.333333333333333,29.58
30000,12000,20,39,16,1,2.28,88.24
23200,18000,50,24,24,1,2.9,12.32
46000,14400,100,19,24,0,2.7142857142857144,6.33
7200,24000,20,37,36,1,3.0,37.71
7200,24000,80,17,18,1,1.25,3.36
23200,18000,20,46,28,0,2.1578947368421053,112.99
30000,12000,50,19,14,0,3.5,21.25
46000,14400,50,40,32,0,4.0,38.75
46000,14400,50,18,26,0,4.636363636363637,29.96
30000,12000,50,25,28,0,5.0,18.51
46000,14400,50,21,36,1,3.4,26.17
30000,12000,50,20,22,1,3.0,17.0
46000,14400,100,27,22,0,2.833333333333333,6.43
46000,14400,80,45,28,1,3.0,5.07
23200,18000,20,21,36,1,1.2424242424242424,113.03
7200,24000,50,39,30,0,1.1428571428571428,7.11
30000,12000,20,34,16,0,1.1891891891891893,151.89
7200,24000,50,20,22,1,1.4,7.21
7200,24000,50,20,16,0,4.0,10.4
7200,24000,50,15,18,0,3.5,11.24
30000,12000,50,16,32,1,1.2,19.46
7200,24000,80,32,14,0,2.2,4.19
7200,24000,80,20,16,1,1.5714285714285714,3.85
46000,14400,50,27,28,0,3.2,26.8
10000,10000,80,18,16,0,1.1666666666666667,3.51
30000,12000,20,40,32,1,2.055555555555556,65.2
23200,18000,50,34,28,0,1.0833333333333333,14.78
46000,14400,80,44,36,1,1.1428571428571428,7.43
23200,18000,20,28,30,0,1.1875,164.37
23200,18000,80,17,14,1,1.5384615384615383,5.72
30000,12000,50,50,28,0,2.5,13.47
7200,24000,20,51,20,1,2.142857142857143,36.9
10000,10000,20,37,18,1,2.0769230769230766,26.95
23200,18000,50,44,36,1,2.0,9.99
23200,18000,20,44,18,1,3.2,84.29
46000,14400,20,54,34,1,4.5,101.44
30000,12000,20,32,32,1,2.555555555555556,76.0
7200,24000,100,18,22,0,1.6,3.78
46000,14400,80,50,26,0,1.8333333333333333,9.35
7200,24000,50,20,20,0,4.666666666666667,9.09
30000,12000,100,60,20,0,1.2,3.2
7200,24000,20,31,22,1,1.6842105263157894,45.31
30000,12000,80,39,26,1,1.8,4.68
7200,24000,50,39,32,1,2.2,6.15
23200,18000,20,36,30,1,1.9090909090909087,81.71
7200,24000,20,57,24,1,3.0,33.27
30000,12000,50,32,16,1,1.2,9.94
10000,10000,20,60,22,0,2.75,29.89
30000,12000,100,38,16,0,1.0,4.03
7200,24000,80,15,18,0,3.6,3.99
7200,24000,50,13,30,1,3.4285714285714284,8.18
7200,24000,20,60,28,1,1.1333333333333333,29.54
10000,10000,20,58,36,1,4.0,29.55
10000,10000,20,45,14,1,3.0,29.49
10000,10000,50,36,18,1,1.1428571428571428,5.93
10000,10000,50,25,18,0,2.1666666666666665,5.4
10000,10000,50,42,14,1,1.2857142857142858,11.58
10000,10000,50,30,28,1,1.8,6.83
10000,10000,50,11,16,0,2.7777777777777777,9.86
46000,14400,100,10,22,1,1.7692307692307692,6.99
23200,18000,50,22,34,1,3.375,13.6
23200,18000,20,22,36,0,3.2,192.97
46000,14400,20,16,36,0,1.775,397.91
46000,14400,20,23,20,1,3.70967741935484,219.24
46000,14400,20,46,30,0,1.2258064516129032,169.8
30000,12000,80,11,28,0,1.0,7.41
23200,18000,100,23,30,1,1.0,3.21
10000,10000,20,40,14,1,2.2142857142857144,28.65
30000,12000,80,39,30,1,1.6,4.31
7200,24000,20,42,20,1,2.571428571428572,37.58
30000,12000,80,16,32,1,1.2222222222222223,6.58
10000,10000,50,45,32,0,1.0,4.98
23200,18000,80,18,30,0,2.2857142857142856,7.79
23200,18000,50,45,32,1,2.142857142857143,12.92
46000,14400,50,18,28,0,3.583333333333333,33.05
23200,18000,50,56,20,0,1.181818181818182,13.53
30000,12000,20,48,32,1,1.7222222222222223,66.04
10000,10000,20,11,36,0,5.0,89.76
23200,18000,80,28,36,1,1.6666666666666667,7.25
30000,12000,80,27,28,1,1.4285714285714286,6.46
10000,10000,20,40,18,0,2.25,36.41
46000,14400,50,48,36,1,1.4,20.62
30000,12000,80,46,28,0,1.6,4.43
10000,10000,20,48,26,0,2.2222222222222223,31.28
7200,24000,80,26,18,1,2.0,4.13
23200,18000,80,40,16,0,2.0,6.18
7200,24000,80,29,16,0,2.2,4.12
23200,18000,20,23,36,1,3.3684210526315788,122.15
7200,24000,50,27,36,1,2.4,4.9
30000,12000,50,24,34,1,1.7,12.11
30000,12000,80,40,24,1,1.5,5.52
23200,18000,80,26,18,1,3.6666666666666665,6.14
7200,24000,20,46,30,1,4.5,36.23
10000,10000,80,18,22,1,1.2,2.96
23200,18000,50,36,28,0,1.0,12.85
30000,12000,80,50,26,0,1.1666666666666667,4.84
23200,18000,50,21,18,0,1.4705882352941178,21.77
23200,18000,50,43,36,1,1.0,9.98
30000,12000,20,45,36,1,1.1363636363636365,57.69
23200,18000,20,28,32,0,1.4642857142857142,159.02
30000,12000,50,29,16,1,4.625,10.36
10000,10000,20,36,20,1,2.8181818181818183,30.54
7200,24000,50,21,14,0,2.6666666666666665,13.96
7200,24000,20,54,20,0,2.3076923076923075,49.93
23200,18000,80,18,22,1,1.0833333333333333,6.73
23200,18000,50,45,16,1,4.285714285714286,11.23
10000,10000,20,51,14,1,3.888888888888889,27.03
46000,14400,50,28,30,1,4.75,19.72
30000,12000,80,29,14,0,1.2,7.89
23200,18000,50,24,16,0,1.9333333333333331,19.67
7200,24000,20,34,28,0,1.0,67.16
30000,12000,50,50,28,0,1.1111111111111112,12.71
10000,10000,20,15,26,1,1.7368421052631582,42.99
30000,12000,50,54,22,1,4.4,10.69
7200,24000,20,30,32,1,1.1,43.46
46000,14400,20,49,24,1,2.16,107.08
10000,10000,20,60,28,1,5.0,20.44
7200,24000,80,18,16,0,2.5,4.95
30000,12000,100,21,32,1,2.0,3.76
10000,10000,50,35,28,0,1.4,4.91
7200,24000,100,26,24,1,1.0,3.4
7200,24000,20,30,24,1,1.5,40.15
10000,10000,20,14,24,0,1.3478260869565215,75.43
7200,24000,20,45,28,0,1.1764705882352942,52.63
30000,12000,50,26,32,0,2.0,12.8
46000,14400,20,37,16,1,1.3777777777777778,186.11
30000,12000,100,50,18,0,1.0,3.39
30000,12000,80,17,14,1,3.25,5.85
10000,10000,20,50,32,0,2.8571428571428568,27.8
30000,12000,20,21,24,1,1.606060606060606,112.97
7200,24000,50,36,22,0,1.7142857142857142,8.11
46000,14400,20,21,34,0,1.2857142857142858,309.54
30000,12000,50,15,16,0,1.5,25.55
7200,24000,80,30,34,0,1.0,7.65
23200,18000,80,33,18,0,2.6666666666666665,6.29
7200,24000,20,42,16,0,1.0,64.11
7200,24000,20,16,20,1,1.5,74.35
7200,24000,80,24,14,1,3.0,3.98
7200,24000,20,27,18,1,4.285714285714286,52.63
7200,24000,50,27,16,0,2.25,10.59
30000,12000,80,26,30,1,2.8,5.45
7200,24000,50,11,28,0,2.0,13.11
30000,12000,20,15,32,1,2.066666666666667,139.24
10000,10000,20,30,24,0,2.25,40.52
46000,14400,100,52,36,1,1.2,5.46
10000,10000,20,53,16,0,3.4444444444444446,38.84
46000,14400,80,60,30,1,2.2,6.53
30000,12000,100,17,34,0,1.1428571428571428,3.59
46000,14400,50,29,26,0,2.8181818181818183,22.03
46000,14400,20,45,20,1,3.1666666666666665,142.99
30000,12000,20,17,32,0,4.888888888888889,232.69
30000,12000,20,15,28,1,2.3666666666666667,145.87
7200,24000,20,21,18,1,1.4285714285714286,64.57
23200,18000,80,35,14,1,3.333333333333333,4.58
7200,24000,100,28,18,1,1.2,2.66
10000,10000,50,15,22,0,3.0,6.95
7200,24000,20,40,26,0,3.272727272727273,56.78
10000,10000,20,51,32,0,1.4,29.04
7200,24000,100,21,16,1,2.0,3.9
23200,18000,100,19,26,1,2.0,4.87
30000,12000,100,47,20,0,1.0,3.14
7200,24000,50,25,32,0,1.0,9.8
10000,10000,20,44,20,1,1.8333333333333333,23.51
7200,24000,20,21,36,0,1.1363636363636365,86.83
30000,12000,80,40,20,0,1.2857142857142858,4.07
46000,14400,50,55,36,1,1.875,15.26
10000,10000,20,22,36,1,2.4545454545454546,27.51
23200,18000,20,53,32,0,2.25,100.89
46000,14400,50,56,20,0,2.3,18.95
7200,24000,20,50,16,1,3.75,52.82
10000,10000,50,20,22,1,3.6,6.21
7200,24000,100,20,24,1,1.4,2.92
23200,18000,50,17,18,0,1.1904761904761905,24.42
30000,12000,20,39,36,0,1.2727272727272727,107.65
7200,24000,80,12,16,0,3.6666666666666665,6.04
46000,14400,100,21,36,1,3.2,8.97
23200,18000,20,17,20,1,1.1153846153846154,174.44
23200,18000,80,36,24,1,1.4285714285714286,4.88
7200,24000,20,57,36,0,1.6363636363636365,42.16
7200,24000,100,36,14,0,1.2,3.62
10000,10000,20,43,36,1,1.181818181818182,21.83
46000,14400,20,30,26,1,2.814814814814815,177.77
30000,12000,100,46,22,1,1.2,4.75
7200,24000,20,33,30,0,4.0,63.22
23200,18000,20,18,22,0,4.2,261.58
23200,18000,20,38,32,0,1.0714285714285714,127.75
10000,10000,50,15,16,1,4.166666666666667,9.83
10000,10000,20,12,16,0,1.3225806451612905,108.93
7200,24000,20,30,26,0,1.35,65.36
7200,24000,20,13,14,1,1.108695652173913,121.04
46000,14400,100,11,14,0,1.0,9.5
7200,24000,20,30,28,1,1.7647058823529411,44.33
46000,14400,100,36,24,1,2.8,7.56
46000,14400,50,43,36,1,2.625,14.1
30000,12000,80,10,16,0,1.5333333333333334,10.88
23200,18000,20,44,28,1,3.25,74.19
46000,14400,50,48,34,0,2.375,17.18
7200,24000,50,32,26,0,1.0,10.96
23200,18000,50,11,34,0,4.2,27.65
46000,14400,50,60,16,0,1.3571428571428572,16.99
10000,10000,20,11,22,1,2.0454545454545454,55.36
30000,12000,50,35,18,1,1.818181818181818,12.64
7200,24000,50,19,22,1,1.0833333333333333,6.6
46000,14400,100,32,18,1,3.1666666666666665,3.99
10000,10000,50,36,18,1,2.2,4.6
30000,12000,100,48,22,1,1.2,2.84
30000,12000,50,29,36,1,2.0,19.51
30000,12000,80,40,26,1,1.8,5.2
30000,12000,100,57,22,1,1.0,4.56
10000,10000,80,14,18,1,2.0,2.44
30000,12000,100,14,36,0,2.8,4.97
7200,24000,20,32,36,1,1.375,42.09
7200,24000,20,50,34,0,1.2857142857142858,45.71
46000,14400,80,50,26,0,1.5714285714285714,8.3
7200,24000,50,26,28,1,1.375,6.55
7200,24000,80,26,32,0,1.0,5.16
7200,24000,50,12,20,0,1.125,15.45
23200,18000,80,40,36,0,1.1666666666666667,6.68
23200,18000,80,42,20,1,2.8,8.1
23200,18000,50,27,30,1,1.4166666666666667,11.94
46000,14400,20,43,32,1,4.4375,115.19
7200,24000,20,30,34,1,3.272727272727273,42.7
7200,24000,20,59,28,1,2.5,31.8
23200,18000,80,45,34,0,1.6,5.59
46000,14400,20,55,36,1,2.05,108.48
10000,10000,20,44,20,0,1.8333333333333333,32.79
46000,14400,100,14,34,0,1.3,8.33
46000,14400,20,25,22,1,3.7142857142857135,211.37
46000,14400,20,33,20,0,4.333333333333333,264.54
7200,24000,50,44,18,0,2.1666666666666665,5.96
30000,12000,50,13,22,1,4.6,15.11
30000,12000,50,42,30,0,1.75,12.53
7200,24000,20,55,32,0,2.2,47.24
10000,10000,20,45,20,0,1.5384615384615383,33.91
46000,14400,20,44,18,0,1.3,206.72
7200,24000,20,50,30,0,2.0,47.06
7200,24000,20,32,16,0,2.5,81.83
7200,24000,20,48,18,0,3.333333333333333,51.79
23200,18000,20,56,14,0,4.0,138.44
10000,10000,50,60,16,1,1.0,3.93
10000,10000,50,12,30,0,2.6666666666666665,9.25
30000,12000,20,48,28,1,1.04,62.03
23200,18000,80,36,28,0,2.4,5.8
23200,18000,20,34,24,1,4.235294117647058,85.32
10000,10000,20,28,18,0,1.5882352941176472,48.06
10000,10000,20,44,26,1,1.7272727272727273,20.51
7200,24000,50,28,26,1,3.6,9.16
7200,24000,20,16,28,0,2.142857142857143,112.29
23200,18000,100,15,22,0,1.875,4.5
46000,14400,50,11,32,1,2.2777777777777777,33.38
30000,12000,20,17,28,1,1.5142857142857142,129.14
23200,18000,50,10,16,0,2.090909090909091,38.52
10000,10000,50,20,28,1,2.4,6.54
30000,12000,50,14,18,1,1.9411764705882355,17.53
46000,14400,50,13,14,1,3.5,36.77
10000,10000,100,18,20,1,1.0,2.55
30000,12000,80,36,22,1,1.0,3.57
23200,18000,20,23,34,1,1.9230769230769231,105.6
46000,14400,20,31,28,0,2.96,258.77
10000,10000,20,24,22,1,1.1,30.92
30000,12000,80,20,16,1,3.2857142857142856,7.82
46000,14400,50,26,36,1,4.375,20.29
10000,10000,20,13,16,0,1.2258064516129032,102.62
7200,24000,50,52,14,1,3.6,8.72
7200,24000,50,42,30,0,1.0,8.33
23200,18000,80,18,22,0,1.0833333333333333,7.35
46000,14400,100,11,34,0,4.5,7.12
30000,12000,50,10,18,0,1.1538461538461535,32.89
23200,18000,50,23,28,0,1.0666666666666669,17.7
23200,18000,20,20,18,0,2.081081081081081,265.52
10000,10000,20,13,36,1,2.9230769230769242,45.13
30000,12000,80,19,30,1,1.7142857142857142,4.39
23200,18000,80,46,14,0,1.1111111111111112,6.47
46000,14400,50,49,36,0,2.25,21.56
10000,10000,20,45,36,0,1.181818181818182,31.36
46000,14400,100,42,32,0,1.3333333333333333,4.47
46000,14400,50,23,30,0,1.0526315789473684,28.57
23200,18000,20,14,36,0,1.4864864864864864,288.94
23200,18000,50,21,32,1,3.625,14.66
30000,12000,80,44,28,1,1.0,3.71
46000,14400,80,12,28,0,4.375,12.76
46000,14400,100,21,36,1,1.25,3.5
23200,18000,80,39,28,0,2.0,5.94
10000,10000,20,18,26,1,1.4210526315789471,36.93
46000,14400,50,22,14,0,1.2307692307692308,35.13
10000,10000,80,33,14,0,1.0,3.15
7200,24000,20,12,32,1,1.8,78.51
10000,10000,80,36,14,1,1.0,2.72
46000,14400,50,35,28,0,1.2857142857142858,25.0
30000,12000,50,33,26,1,4.5,10.85
30000,12000,100,33,14,0,2.8,5.18
7200,24000,20,57,28,1,1.2857142857142858,34.14
23200,18000,20,55,24,1,1.5909090909090908,67.71
7200,24000,20,38,30,1,3.6,38.13
30000,12000,50,29,36,0,3.333333333333333,14.02
46000,14400,100,30,36,1,2.2,3.58
7200,24000,80,33,16,1,1.1666666666666667,6.64
30000,12000,100,12,34,0,3.4,4.45
7200,24000,50,57,14,1,1.25,7.07
23200,18000,100,33,16,1,2.8,3.65
10000,10000,50,36,34,1,1.0,11.17
30000,12000,20,20,18,1,4.0,137.98
7200,24000,50,17,30,1,4.8,6.6
23200,18000,50,39,30,1,2.125,10.97
10000,10000,20,25,36,1,2.7,26.89
23200,18000,80,57,30,1,1.2,5.63
30000,12000,80,35,22,0,1.6666666666666667,8.12
46000,14400,50,55,18,0,1.0,19.65
30000,12000,20,59,26,1,1.0869565217391304,56.44
30000,12000,80,25,18,1,1.2,6.04
10000,10000,80,24,24,1,1.0,2.73
23200,18000,20,31,26,1,1.088235294117647,93.45
46000,14400,20,18,20,1,2.875,271.62
7200,24000,80,36,20,1,1.4,6.53
10000,10000,20,15,16,0,1.64,89.24
7200,24000,20,60,20,0,1.6,44.58
23200,18000,20,54,32,1,3.0,67.96
30000,12000,80,22,26,0,3.4,6.1
10000,10000,80,24,20,1,1.2,3.63
10000,10000,20,11,24,0,1.8636363636363635,93.67
7200,24000,20,45,16,1,2.25,41.47
46000,14400,80,11,14,1,4.333333333333333,12.12
23200,18000,20,48,22,1,1.25,76.77
10000,10000,50,24,20,0,2.0,5.51
46000,14400,50,40,30,0,1.5,19.02
10000,10000,20,55,34,0,1.5555555555555556,27.31
7200,24000,20,50,14,0,1.0416666666666667,74.64
23200,18000,80,48,14,1,1.5,4.88
46000,14400,80,40,24,0,2.833333333333333,9.2
23200,18000,80,44,26,1,2.2,5.88
10000,10000,50,30,14,0,3.2,5.81
10000,10000,20,58,30,0,2.125,30.23
46000,14400,80,13,14,1,3.1538461538461537,10.79
46000,14400,80,43,18,1,1.3,7.49
7200,24000,50,51,24,1,1.1428571428571428,6.23
10000,10000,20,36,30,0,1.5,36.43
23200,18000,80,32,24,0,1.0,4.63
10000,10000,50,40,18,1,2.2,4.59
23200,18000,50,38,34,0,1.4444444444444444,15.14
7200,24000,50,13,16,1,4.0,10.81
10000,10000,20,27,28,0,2.4545454545454546,42.15
10000,10000,20,15,26,0,1.7368421052631582,69.92
46000,14400,50,28,30,0,2.1666666666666665,24.62
7200,24000,50,40,20,0,2.333333333333333,5.74
30000,12000,20,49,26,1,1.3043478260869563,60.89
30000,12000,50,55,16,0,4.5,10.27
46000,14400,20,35,32,0,3.55,210.18
30000,12000,20,54,30,0,1.1363636363636365,82.81
30000,12000,80,46,30,1,1.0,4.18
30000,12000,20,53,30,0,1.4,84.27
30000,12000,20,20,20,1,1.6216216216216215,133.34
10000,10000,50,33,34,1,1.2,9.46
10000,10000,50,36,26,0,1.6,4.57
10000,10000,20,26,36,1,3.0,25.53
10000,10000,50,44,24,0,1.0,6.35
30000,12000,20,30,36,0,1.32,141.78
10000,10000,50,34,34,1,1.0,3.97
46000,14400,80,39,24,0,4.4,6.96
10000,10000,20,60,30,1,5.0,23.95
30000,12000,20,17,18,0,2.6666666666666665,260.9
46000,14400,80,34,36,0,3.2,6.52
10000,10000,20,30,18,0,1.3888888888888888,46.06
30000,12000,100,28,14,1,1.25,3.8
10000,10000,20,45,20,0,1.0,33.21
30000,12000,50,40,24,0,2.8571428571428568,10.67
23200,18000,20,45,30,0,1.9,107.24
30000,12000,20,33,24,0,1.5185185185185186,126.39
10000,10000,20,15,18,1,3.4375,53.42
46000,14400,50,34,20,0,1.4375,24.6
46000,14400,50,24,26,0,3.4545454545454546,30.06
7200,24000,50,24,16,0,1.8,11.32
7200,24000,20,53,34,1,1.9090909090909087,30.23
30000,12000,50,48,24,1,1.2,9.68
30000,12000,20,44,24,0,1.36,98.37
10000,10000,100,11,16,1,1.5,3.15
7200,24000,50,48,20,0,1.2857142857142858,5.82
23200,18000,20,39,32,1,2.4444444444444446,74.26
30000,12000,100,24,24,1,2.4,4.55
23200,18000,100,54,22,0,1.4,4.96
46000,14400,50,45,30,0,1.8,25.81
7200,24000,50,15,24,1,1.3333333333333333,9.49
10000,10000,20,34,22,1,2.636363636363636,26.12
46000,14400,20,37,22,1,1.9375,152.8
10000,10000,20,24,28,1,3.5,31.3
46000,14400,80,11,24,1,1.7333333333333334,9.83
46000,14400,50,44,24,1,1.6666666666666667,22.48
7200,24000,50,40,22,1,2.8,6.41
10000,10000,20,52,28,0,1.8888888888888888,34.48
46000,14400,20,32,22,1,4.727272727272728,158.03
10000,10000,50,10,22,0,1.8,10.89
30000,12000,20,45,16,0,4.6875,131.41
10000,10000,20,12,20,1,2.5,57.99
23200,18000,50,54,32,1,3.4,11.42
30000,12000,20,49,22,1,1.1111111111111112,68.72
10000,10000,20,21,16,0,2.411764705882353,64.61
23200,18000,20,46,30,1,2.0,70.93
30000,12000,50,60,22,1,4.0,9.76
23200,18000,50,22,18,1,4.2,13.62
30000,12000,100,16,30,0,2.0,5.26
30000,12000,80,43,22,1,1.3333333333333333,5.13
23200,18000,50,12,30,1,4.6,17.93
23200,18000,50,27,34,1,4.5,13.28
7200,24000,20,47,32,0,1.8333333333333333,50.84
7200,24000,20,22,18,1,3.333333333333333,61.54
46000,14400,20,55,24,0,2.7142857142857144,159.33
23200,18000,50,50,26,0,2.4285714285714284,12.13
10000,10000,80,22,22,1,1.0,3.81
30000,12000,100,22,24,1,2.4,2.98
46000,14400,100,60,14,1,1.4285714285714286,4.69
7200,24000,20,40,16,1,3.0,46.71
10000,10000,50,27,18,1,1.5714285714285714,4.34
46000,14400,50,42,34,1,4.5,15.4
23200,18000,100,39,24,1,1.0,2.98
46000,14400,80,56,18,0,1.8571428571428568,7.06
7200,24000,20,36,36,0,5.0,61.39
30000,12000,100,32,20,0,1.5,4.44
10000,10000,20,17,16,1,1.0689655172413792,51.99
7200,24000,20,39,30,0,2.0769230769230766,53.35
30000,12000,20,14,26,0,1.1521739130434785,289.67
23200,18000,80,45,28,1,2.0,4.46
46000,14400,50,59,26,1,1.3636363636363635,16.52
30000,12000,20,53,34,1,4.0,55.11
7200,24000,20,22,28,1,1.5238095238095235,51.38
30000,12000,50,29,36,0,2.0,12.5
10000,10000,50,52,14,1,1.0,3.83
10000,10000,20,60,30,0,5.0,29.98
7200,24000,50,16,36,1,4.8,7.95
30000,12000,50,42,28,0,4.2,12.88
23200,18000,100,56,24,0,1.0,4.22
23200,18000,50,33,30,1,2.625,11.31
46000,14400,20,49,18,1,1.5882352941176472,132.63
30000,12000,20,60,34,1,1.9333333333333331,53.3
30000,12000,80,54,14,1,2.6,6.29
7200,24000,20,27,32,0,1.0,77.65
10000,10000,20,39,32,0,2.2222222222222223,34.34
46000,14400,100,27,32,1,2.8,4.4
46000,14400,20,45,36,0,1.4615384615384617,187.64
46000,14400,100,18,14,0,1.0,7.89
7200,24000,20,58,22,0,3.2,45.13
23200,18000,20,29,18,0,2.064516129032258,200.28
10000,10000,20,45,36,0,2.25,47.05
10000,10000,20,43,18,1,2.4545454545454546,22.59
30000,12000,80,25,18,0,5.0,5.23
7200,24000,20,18,30,0,2.0,99.41
10000,10000,20,44,24,0,2.2,30.1
10000,10000,20,18,28,1,3.727272727272727,36.5
7200,24000,20,40,36,1,2.0,35.56
46000,14400,50,53,36,0,2.125,25.49
46000,14400,80,24,34,1,4.6,8.66
