x_length,y_length,grid_step,n_nodes,n_cores,single_precision,subdomain_ratio,n_hours,time_tot
7200,24000,50,44,20,0,2.1666666666666665,38,147.04
23200,18000,80,17,24,1,1.8888888888888888,56,177.11
7200,24000,100,16,22,0,1.8,73,115.92000000000002
10000,10000,50,18,32,1,2.4,66,193.76
10000,10000,20,38,34,1,4.833333333333333,60,1000.46
10000,10000,50,27,16,1,1.7142857142857142,80,256.57
10000,10000,20,42,22,1,5.0,58,1031.54
30000,12000,100,46,14,1,2.0,124,166.53
30000,12000,20,50,32,0,2.466666666666667,11,842.6699999999997
23200,18000,50,39,22,0,1.0769230769230769,21,189.63
10000,10000,20,49,30,0,1.2727272727272727,90,2138.4
46000,14400,50,31,30,0,3.2222222222222223,3,57.68
46000,14400,80,44,30,0,2.1666666666666665,100,357.76
23200,18000,50,22,20,0,4.666666666666667,108,1543.89
30000,12000,80,35,24,0,2.6,111,285.9500000000001
7200,24000,50,39,18,1,1.375,139,451.94
23200,18000,80,12,34,1,4.0,64,230.55
7200,24000,20,39,30,0,2.0769230769230766,39,1747.39
30000,12000,20,39,22,0,1.4074074074074074,46,4607.5
23200,18000,20,47,30,0,2.0,93,8199.89
23200,18000,80,20,24,0,2.7142857142857144,102,446.46
30000,12000,80,42,36,0,1.2,17,42.47
46000,14400,50,18,26,0,4.636363636363637,56,1343.91
30000,12000,20,20,36,0,3.1,3,515.92
46000,14400,20,32,22,1,4.727272727272728,23,3086.89
23200,18000,80,43,34,1,1.6,77,134.69
10000,10000,20,45,22,1,2.0,96,1553.0300000000002
46000,14400,80,40,36,0,2.8,88,326.94
23200,18000,100,35,24,1,1.8,72,92.21
30000,12000,80,17,24,0,3.6666666666666665,83,377.79
46000,14400,50,21,24,1,3.583333333333333,64,823.08
23200,18000,100,18,20,0,2.142857142857143,110,323.44
10000,10000,20,46,28,0,1.7,33,811.1600000000002
30000,12000,50,41,30,1,1.75,51,246.26
7200,24000,50,60,24,0,1.3333333333333333,47,146.87
10000,10000,20,35,36,0,1.5454545454545454,35,1033.51
46000,14400,100,11,20,1,1.4285714285714286,107,407.67
30000,12000,80,55,24,0,1.0,103,217.97
10000,10000,20,36,28,1,3.375,18,323.5499999999999
30000,12000,20,54,16,1,3.875,105,5976.11
10000,10000,20,46,36,1,1.3,130,2230.21
7200,24000,50,57,24,1,1.1666666666666667,24,62.96
23200,18000,80,50,32,0,1.4,82,198.66
23200,18000,20,51,18,0,1.6153846153846154,62,6440.839999999998
7200,24000,20,42,36,1,1.0625,31,731.69
23200,18000,80,41,32,0,1.0,64,185.17
23200,18000,80,37,32,0,1.0,23,64.07000000000001
7200,24000,50,33,18,1,2.2857142857142856,134,505.2
23200,18000,20,45,24,0,1.52,3,313.1
46000,14400,80,52,30,0,1.1428571428571428,70,242.0
10000,10000,80,25,16,0,1.4,41,64.36
10000,10000,100,11,16,0,1.5,112,160.92999999999995
7200,24000,50,30,36,0,1.0,32,164.65999999999997
30000,12000,20,52,28,0,4.818181818181818,69,5212.4
46000,14400,80,39,24,0,4.4,47,188.66000000000003
30000,12000,50,21,14,1,3.8181818181818175,15,170.16
10000,10000,80,11,18,1,2.6,115,191.98
30000,12000,80,25,16,0,3.8333333333333335,138,547.1899999999998
46000,14400,80,33,18,0,4.333333333333333,54,271.93
10000,10000,20,44,20,1,1.8333333333333333,118,2073.350000000001
46000,14400,20,54,18,0,4.25,131,19747.61
46000,14400,80,33,20,1,1.8888888888888888,13,42.86
23200,18000,20,18,32,1,1.2972972972972974,1,150.78
7200,24000,50,55,32,1,1.0,73,174.98999999999995
23200,18000,80,33,14,0,1.3,56,222.01
7200,24000,80,15,20,0,2.5,112,295.4
30000,12000,100,47,20,0,1.0,36,52.84
30000,12000,80,24,18,1,1.4444444444444444,25,70.91000000000003
23200,18000,100,38,18,1,2.4,75,98.98
7200,24000,20,55,32,0,1.0666666666666669,49,1676.35
23200,18000,100,54,14,0,1.3333333333333333,78,144.29999999999995
46000,14400,50,18,26,0,4.636363636363637,116,2777.31
7200,24000,80,28,20,1,1.8,46,68.3
30000,12000,100,48,24,1,1.2,67,74.09
7200,24000,20,27,34,0,3.6363636363636362,116,6962.749999999999
23200,18000,50,42,20,0,1.25,87,770.99
23200,18000,20,45,20,1,3.5555555555555562,117,7246.4
30000,12000,80,18,30,1,1.5,129,346.87
23200,18000,20,46,36,1,3.6923076923076934,91,4373.0999999999985
10000,10000,50,17,22,0,3.6,99,508.43
10000,10000,20,45,20,0,2.272727272727273,31,850.13
46000,14400,80,17,18,1,3.1,51,268.36
10000,10000,20,60,28,0,2.8571428571428568,64,1334.08
30000,12000,50,15,32,0,1.3333333333333333,24,372.8
7200,24000,20,39,20,0,1.0434782608695652,7,355.96
46000,14400,50,33,16,1,1.5,91,1103.96
10000,10000,50,30,20,0,1.0,28,106.55
23200,18000,80,17,14,1,1.5384615384615383,47,199.84
46000,14400,50,20,18,1,2.0,10,171.27999999999997
7200,24000,20,10,32,1,1.5,44,3652.6
23200,18000,80,11,20,0,2.9,12,87.44
30000,12000,80,44,24,1,1.3333333333333333,36,64.08
10000,10000,20,21,34,1,3.888888888888889,2,58.4
46000,14400,20,48,18,1,2.1,125,12253.26
46000,14400,80,32,24,1,4.6,91,272.32
23200,18000,20,34,36,1,1.2307692307692308,57,3642.87
30000,12000,20,33,34,1,2.647058823529412,60,3368.81
7200,24000,80,54,18,0,1.0,62,215.81
23200,18000,80,45,34,1,1.6,52,127.82999999999998
7200,24000,20,60,34,0,1.0714285714285714,29,915.67
10000,10000,20,52,36,1,3.1666666666666665,75,962.53
30000,12000,100,18,20,1,4.0,130,224.62
7200,24000,20,40,26,0,3.272727272727273,120,5423.68
23200,18000,80,44,16,0,1.8571428571428568,1,5.93
7200,24000,80,28,30,1,1.2,35,82.05000000000003
30000,12000,50,38,28,1,3.5,73,399.27
46000,14400,100,32,18,1,3.1666666666666665,65,137.75
10000,10000,50,25,24,0,1.0,127,498.37
23200,18000,50,15,28,1,1.3529411764705883,97,1040.92
10000,10000,20,45,18,1,3.6666666666666665,28,509.16
30000,12000,80,50,14,0,3.0,104,286.87
30000,12000,50,40,16,1,1.0,20,131.07999999999998
23200,18000,50,15,16,1,2.1111111111111107,9,131.18
10000,10000,50,25,30,1,1.3333333333333333,19,54.24999999999999
30000,12000,20,21,14,1,1.6904761904761905,84,12676.179999999997
30000,12000,50,32,14,0,4.625,42,530.0300000000002
23200,18000,20,22,32,1,1.8571428571428568,14,1368.3100000000004
7200,24000,20,55,22,0,3.2,79,2812.74
23200,18000,20,57,26,0,1.3043478260869563,134,10383.669999999998
30000,12000,20,33,32,1,2.5,121,6887.92
10000,10000,50,42,20,1,1.6,119,268.43
30000,12000,50,20,30,0,2.7777777777777777,23,279.64
10000,10000,20,16,14,0,1.1290322580645162,132,12114.87
7200,24000,50,50,36,0,1.4,95,394.44000000000005
30000,12000,80,20,22,1,2.4285714285714284,135,363.41
46000,14400,100,21,36,1,1.25,84,163.69
7200,24000,20,60,18,1,3.272727272727273,135,3265.28
10000,10000,20,47,36,1,1.3,125,1710.7400000000002
23200,18000,20,37,30,1,1.0333333333333334,74,4667.53
46000,14400,20,51,34,1,4.785714285714286,75,5370.18
46000,14400,100,10,30,1,2.5555555555555562,138,473.06
46000,14400,80,31,34,0,3.6,74,332.86
46000,14400,100,10,14,0,2.2857142857142856,92,747.9499999999998
30000,12000,50,60,34,0,1.8333333333333333,51,291.2
10000,10000,20,34,36,0,4.833333333333333,74,2260.09
46000,14400,100,26,34,1,1.0,24,46.38
30000,12000,20,36,32,0,2.2777777777777777,39,3717.01
10000,10000,50,10,24,1,4.166666666666667,115,543.7399999999999
46000,14400,100,10,14,1,2.2857142857142856,122,640.34
10000,10000,20,59,36,0,1.625,132,2758.0199999999995
23200,18000,100,13,16,1,4.833333333333333,70,186.32
7200,24000,20,53,16,1,1.0,12,365.56
7200,24000,80,13,28,0,2.4,18,51.86
7200,24000,50,20,24,0,4.0,34,238.99
10000,10000,20,25,36,0,2.7,91,3389.13
23200,18000,50,16,18,0,1.45,100,1994.91
46000,14400,100,10,24,0,3.111111111111111,45,273.67
7200,24000,20,12,30,1,1.7307692307692308,22,1588.76
10000,10000,20,38,14,1,2.6923076923076925,4,106.43
30000,12000,100,10,34,1,2.833333333333333,48,100.1
23200,18000,50,28,14,0,2.75,124,1909.67
23200,18000,50,35,18,0,1.8333333333333333,29,304.3300000000001
7200,24000,20,36,20,0,1.5,138,7130.09
30000,12000,50,52,32,0,1.0,122,842.2599999999999
10000,10000,50,15,30,1,1.375,30,100.17
30000,12000,20,20,16,1,2.0270270270270268,20,2823.4
46000,14400,100,27,32,1,2.8,135,289.81999999999994
23200,18000,50,44,34,1,1.0,8,45.54
7200,24000,80,12,28,1,1.5714285714285714,49,96.27
10000,10000,50,11,16,0,2.7777777777777777,101,849.86
10000,10000,20,59,18,0,3.375,51,1227.91
10000,10000,20,24,22,1,3.727272727272727,46,1433.35
23200,18000,80,40,34,1,1.6,113,193.53
30000,12000,80,22,26,0,3.4,119,420.28
30000,12000,50,42,30,1,1.75,101,484.5
23200,18000,20,45,30,0,1.9,139,12770.12
23200,18000,80,21,24,1,3.333333333333333,127,369.04
30000,12000,100,10,24,0,4.166666666666667,48,178.62
23200,18000,80,60,24,0,1.8,86,172.26
30000,12000,50,28,20,0,1.75,2,26.18
46000,14400,100,40,24,1,1.8333333333333333,52,85.13
30000,12000,50,16,34,0,5.0,113,1705.23
46000,14400,50,28,30,1,4.75,61,639.52
23200,18000,20,18,26,0,4.173913043478262,17,3979.55
23200,18000,20,40,30,1,2.6666666666666665,40,2326.18
46000,14400,100,26,16,0,1.8888888888888888,50,177.95
7200,24000,50,14,20,0,1.6666666666666667,24,229.7
7200,24000,50,14,36,1,3.333333333333333,64,331.73
30000,12000,20,45,24,0,1.32,3,267.26
7200,24000,20,14,24,0,2.8571428571428568,30,3733.52
10000,10000,50,13,36,1,1.5714285714285714,81,280.89
23200,18000,20,28,24,0,4.5555555555555545,103,16423.45
7200,24000,50,12,22,0,2.4,43,461.88
46000,14400,100,54,14,0,1.25,28,69.19999999999999
10000,10000,20,29,14,0,2.0588235294117645,84,4361.48
10000,10000,20,10,30,1,3.125,104,5187.64
7200,24000,50,24,34,0,1.0,121,724.4000000000002
23200,18000,20,31,34,1,1.1724137931034482,127,8735.92
30000,12000,20,17,32,0,4.888888888888889,35,7706.57
7200,24000,20,32,26,1,1.5,115,3679.0
30000,12000,20,36,22,0,4.25,37,4066.14
30000,12000,20,33,30,1,2.25,36,2127.58
23200,18000,100,27,34,1,1.6,50,68.72000000000001
7200,24000,50,44,20,0,2.1666666666666665,61,234.44
7200,24000,20,26,20,1,1.565217391304348,21,893.26
10000,10000,20,37,22,0,1.6923076923076923,16,501.87
46000,14400,20,51,36,0,4.5,73,9182.159999999998
23200,18000,100,12,18,1,4.833333333333333,111,292.28
10000,10000,100,16,16,1,1.0,16,15.55
7200,24000,50,35,36,0,1.8,43,208.39
23200,18000,20,15,24,0,3.2,48,13749.4
30000,12000,20,15,26,1,1.425,27,3576.44
23200,18000,20,21,30,1,4.1,101,10613.23
23200,18000,50,42,32,0,1.75,113,969.77
23200,18000,20,48,22,1,1.25,34,1999.02
23200,18000,20,27,26,1,1.2352941176470589,55,4817.200000000002
7200,24000,20,24,20,1,2.25,128,5838.04
10000,10000,20,38,24,1,1.5384615384615383,30,543.6099999999999
46000,14400,50,21,24,1,3.583333333333333,119,1522.68
10000,10000,20,15,30,0,2.0625,138,8712.19
10000,10000,20,28,20,0,2.2142857142857144,90,3655.98
23200,18000,20,15,32,1,1.5675675675675675,98,13765.04
30000,12000,100,30,18,1,1.0,120,188.44
30000,12000,20,60,32,1,1.3888888888888888,59,2050.81
23200,18000,50,30,26,1,1.1538461538461535,105,705.56
7200,24000,80,22,30,1,1.6,135,316.98
30000,12000,100,10,24,0,1.5,64,228.91
46000,14400,50,29,26,0,2.8181818181818183,96,1526.83
23200,18000,100,12,20,0,4.833333333333333,95,365.05
46000,14400,20,38,22,1,1.4054054054054057,43,4845.530000000002
46000,14400,20,60,20,0,1.6785714285714286,8,1073.81
23200,18000,20,56,32,1,2.9285714285714284,6,282.64
46000,14400,80,12,28,0,4.375,7,69.52000000000001
7200,24000,50,20,20,1,4.666666666666667,125,566.7899999999997
30000,12000,50,23,22,0,2.6,38,446.36
30000,12000,20,36,16,0,2.48,8,1083.05
30000,12000,50,20,30,0,2.4,6,78.95
10000,10000,50,30,16,1,2.0,35,109.51999999999998
30000,12000,50,42,28,1,1.75,47,233.06
46000,14400,80,46,28,0,1.4285714285714286,39,155.64
23200,18000,50,55,28,0,2.6666666666666665,39,291.23
46000,14400,80,35,24,1,3.333333333333333,80,217.42
7200,24000,20,43,24,1,5.0,24,648.75
7200,24000,50,44,16,0,1.8571428571428568,132,614.9799999999998
10000,10000,20,13,32,1,2.533333333333333,98,3753.51
30000,12000,20,54,16,1,3.875,98,5578.72
7200,24000,50,25,20,0,1.5555555555555556,77,473.64
46000,14400,20,46,36,1,1.0,55,4088.82
7200,24000,80,57,16,0,1.0,80,207.44
30000,12000,50,22,30,1,2.0,12,84.62
46000,14400,80,18,16,0,1.5333333333333334,70,589.1
23200,18000,80,46,14,0,1.1111111111111112,108,359.57
30000,12000,80,21,36,0,1.4285714285714286,111,399.59
10000,10000,50,36,20,0,2.0,68,215.67
30000,12000,20,21,14,1,1.6904761904761905,32,4839.78
23200,18000,100,11,20,1,2.875,89,226.3
23200,18000,50,37,14,0,3.6666666666666665,83,1010.96
23200,18000,100,23,34,1,2.0,7,13.14
10000,10000,20,36,20,1,1.9230769230769231,96,1915.0
10000,10000,50,13,20,0,1.5,76,500.12
10000,10000,20,45,36,0,4.166666666666667,43,1275.3200000000004
46000,14400,50,38,26,0,2.1818181818181817,130,2008.49
30000,12000,50,29,36,1,3.333333333333333,82,452.83
7200,24000,80,59,14,0,1.2,62,163.14
23200,18000,20,13,28,0,2.411764705882353,88,27245.47
30000,12000,20,39,36,1,1.173913043478261,57,2735.61
30000,12000,20,38,32,1,3.066666666666667,120,6123.6
10000,10000,50,39,34,0,1.0,5,23.75
7200,24000,50,52,24,1,1.5,73,189.2
30000,12000,50,25,18,1,1.8461538461538465,67,537.62
23200,18000,50,47,34,0,1.8571428571428568,13,102.01
7200,24000,80,17,18,1,1.25,38,71.81
23200,18000,80,25,14,1,4.833333333333333,128,425.88
23200,18000,100,37,30,1,1.0,138,173.29
46000,14400,20,51,34,1,4.785714285714286,103,7364.059999999998
10000,10000,80,20,18,1,1.6,109,141.01000000000005
46000,14400,20,15,36,1,4.4230769230769225,6,1345.4999999999998
7200,24000,20,15,14,0,1.275,98,16595.55
7200,24000,20,15,30,1,1.3846153846153846,66,3812.81
10000,10000,20,50,32,0,2.8571428571428568,37,839.6
10000,10000,20,51,36,1,2.5714285714285716,99,1352.5700000000004
7200,24000,80,15,28,1,2.4,64,104.15
10000,10000,100,16,16,1,1.0,59,54.25
10000,10000,20,48,20,1,2.5,102,1674.2500000000002
30000,12000,50,16,28,0,1.4,60,900.91
7200,24000,50,28,34,1,1.4285714285714286,27,81.19
23200,18000,80,36,26,0,1.0,7,25.1
30000,12000,50,60,28,0,1.25,102,697.79
7200,24000,20,53,20,0,3.272727272727273,21,836.4699999999998
30000,12000,80,14,34,1,1.625,104,305.23
30000,12000,80,42,20,1,2.4,52,96.73
46000,14400,100,11,36,0,1.0833333333333333,83,433.72
10000,10000,20,31,32,1,1.0666666666666669,30,584.18
46000,14400,50,46,36,1,1.0,125,839.53
23200,18000,50,22,36,1,3.125,112,850.6700000000002
23200,18000,50,46,24,1,2.7142857142857144,70,363.88
7200,24000,50,14,20,0,1.6666666666666667,128,1213.54
7200,24000,80,17,20,1,1.125,120,217.89
46000,14400,50,50,20,0,2.090909090909091,1,22.59
7200,24000,20,33,32,1,2.3076923076923075,57,1642.29
46000,14400,80,34,18,0,1.5,132,634.86
10000,10000,20,11,18,0,1.6666666666666667,17,1758.69
23200,18000,80,54,14,0,2.1666666666666665,70,208.1
10000,10000,50,39,14,1,1.2857142857142858,66,186.88
46000,14400,80,18,14,0,1.0,91,865.73
23200,18000,20,31,28,0,1.4137931034482758,89,12032.76
7200,24000,50,38,18,1,1.5,55,197.32
46000,14400,100,46,28,0,2.0,51,98.4
10000,10000,50,42,20,1,1.6,120,270.66
7200,24000,20,53,22,0,2.9090909090909087,60,2268.43
30000,12000,50,31,34,1,2.4285714285714284,107,555.1899999999998
23200,18000,50,41,30,0,1.875,43,369.37000000000006
30000,12000,20,21,22,1,2.6296296296296298,3,325.28
23200,18000,50,40,32,0,4.6,72,681.12
23200,18000,20,54,32,1,2.25,133,6058.33
23200,18000,80,24,20,1,4.8,107,303.53
30000,12000,100,43,18,0,1.0,44,68.15
46000,14400,100,13,30,0,1.8888888888888888,62,290.33
30000,12000,80,19,34,0,1.125,85,322.72
7200,24000,20,35,36,1,1.9230769230769231,91,2447.640000000001
10000,10000,20,39,24,1,1.6666666666666667,43,750.1599999999999
23200,18000,50,46,36,1,3.8,92,641.2
7200,24000,50,39,24,1,2.0,22,67.62
10000,10000,50,16,30,0,2.0,8,42.59
23200,18000,50,42,14,1,1.8333333333333333,54,394.9
7200,24000,20,32,36,1,1.375,55,1603.77
46000,14400,80,11,30,1,4.75,129,762.0699999999998
46000,14400,80,21,32,1,2.8571428571428568,10,42.86999999999999
10000,10000,20,36,18,0,1.1111111111111112,50,1785.33
10000,10000,80,20,18,0,1.0,93,155.26999999999995
46000,14400,80,42,24,1,1.375,128,357.69
23200,18000,20,45,20,0,1.84,121,13039.55
7200,24000,20,32,32,1,1.2222222222222223,55,1726.16
30000,12000,20,36,20,1,2.0,86,5649.990000000002
10000,10000,20,16,14,0,1.1290322580645162,88,8077.430000000001
46000,14400,100,60,14,1,1.4285714285714286,112,221.14
46000,14400,80,35,32,0,1.1111111111111112,69,302.74
30000,12000,50,25,36,1,1.7777777777777777,17,107.99
30000,12000,80,11,20,0,1.1333333333333333,56,363.46
7200,24000,100,41,14,1,1.0,103,96.15
10000,10000,20,43,36,1,1.181818181818182,42,618.7900000000002
10000,10000,20,25,24,0,2.75,40,1686.13
7200,24000,20,26,30,1,2.4,126,4475.58
10000,10000,20,30,30,1,2.272727272727273,80,1567.25
46000,14400,50,48,28,0,4.666666666666667,31,362.0
23200,18000,20,50,30,1,4.833333333333333,34,1669.9999999999998
46000,14400,100,12,36,0,1.0,13,66.13
7200,24000,20,53,20,0,3.272727272727273,48,1895.68
10000,10000,20,30,28,1,4.125,124,2589.7699999999995
7200,24000,50,60,20,1,1.5,81,198.79
23200,18000,100,24,32,0,1.8,96,215.75
7200,24000,80,12,34,0,2.2,106,314.78
10000,10000,20,14,18,1,1.7826086956521738,83,4098.97
7200,24000,20,57,28,1,1.2857142857142858,110,2339.49
46000,14400,50,23,30,0,1.0526315789473684,27,514.5100000000001
46000,14400,50,57,36,0,2.0,94,893.71
7200,24000,20,39,20,0,1.0434782608695652,138,6832.5999999999985
30000,12000,50,42,32,1,2.0,49,240.56
46000,14400,80,54,24,1,1.8333333333333333,4,12.57
23200,18000,100,14,30,1,1.2222222222222223,10,22.6
46000,14400,50,28,22,0,2.4615384615384617,71,1197.34
7200,24000,50,30,34,0,1.0,79,411.83
23200,18000,20,44,18,1,3.2,6,423.49000000000007
7200,24000,50,22,28,1,3.0,131,534.04
7200,24000,20,28,26,1,3.4615384615384617,9,340.73
46000,14400,80,34,18,0,1.6,32,152.78
10000,10000,20,50,16,1,1.3333333333333333,57,1130.8
7200,24000,50,41,26,0,2.2,44,181.38
7200,24000,20,52,28,1,1.6923076923076923,35,782.93
10000,10000,20,55,18,1,3.0,132,2023.64
10000,10000,20,16,28,0,2.333333333333333,130,7838.990000000002
30000,12000,50,39,22,1,2.0,95,494.79
23200,18000,20,23,28,0,4.315789473684212,137,24748.44
10000,10000,50,24,36,1,1.6,100,251.58
46000,14400,100,57,24,1,1.3333333333333333,2,6.0
46000,14400,20,35,18,1,4.541666666666667,102,14235.41
46000,14400,100,18,14,0,1.0,53,279.85
10000,10000,50,32,18,1,1.8333333333333333,121,336.93
10000,10000,20,48,26,1,1.9,39,605.5
30000,12000,80,35,24,0,1.2857142857142858,102,262.62
46000,14400,20,18,24,1,2.375,126,27519.25
10000,10000,20,46,36,1,3.5,136,1864.73
46000,14400,50,38,36,1,1.3333333333333333,3,45.84
46000,14400,50,52,30,1,1.3636363636363635,48,330.5100000000001
30000,12000,20,23,24,1,2.3846153846153846,87,7871.969999999998
23200,18000,80,11,28,1,3.25,94,366.75
30000,12000,20,15,34,0,1.1,49,12220.37
23200,18000,20,27,14,1,2.484848484848485,3,431.67
46000,14400,20,48,36,0,1.3461538461538465,25,3527.640000000001
46000,14400,50,29,36,0,3.875,129,2059.37
7200,24000,50,16,26,0,2.0,33,267.0
30000,12000,100,43,18,0,1.0,110,167.81
7200,24000,20,12,16,1,3.6,80,8499.18
23200,18000,80,56,18,0,2.4,99,237.44
7200,24000,20,45,32,1,1.125,38,891.9000000000002
46000,14400,20,41,16,1,1.2444444444444445,11,1445.02
23200,18000,80,44,16,0,1.8571428571428568,125,361.81
7200,24000,80,48,14,0,1.0,120,336.33
46000,14400,80,58,24,1,1.8333333333333333,58,131.2
23200,18000,100,24,14,1,1.0,65,133.65
10000,10000,50,10,22,1,2.2222222222222223,29,136.33
10000,10000,20,38,26,1,1.4615384615384617,13,240.76
10000,10000,50,10,28,0,2.8571428571428568,5,37.81
30000,12000,20,17,16,1,2.657142857142857,33,5538.1399999999985
46000,14400,50,11,16,0,4.611111111111111,28,1364.99
23200,18000,80,57,26,1,1.4,132,213.29
46000,14400,100,42,24,0,2.4,45,96.82999999999998
46000,14400,50,31,26,0,2.636363636363636,112,1679.21
46000,14400,100,34,28,0,1.0,38,108.87
23200,18000,50,41,24,0,2.375,104,899.27
46000,14400,20,37,22,1,1.9375,31,3557.8
46000,14400,20,26,30,1,3.6666666666666665,13,1792.6
23200,18000,100,37,30,1,1.0,9,14.62
7200,24000,80,48,14,0,1.0,25,72.23
46000,14400,20,27,24,1,2.833333333333333,48,7108.66
30000,12000,100,57,22,0,1.0,52,72.65
10000,10000,100,18,18,0,1.0,42,50.12
7200,24000,20,32,24,0,1.6666666666666667,38,2048.87
30000,12000,20,21,32,1,3.9444444444444446,97,8554.300000000001
46000,14400,80,55,22,1,1.25,109,248.56
46000,14400,100,44,14,1,2.6666666666666665,117,255.82
10000,10000,80,36,16,1,1.0,96,104.83
30000,12000,20,15,32,1,2.066666666666667,108,13106.57
46000,14400,100,33,30,0,1.6666666666666667,135,380.19
30000,12000,50,18,34,1,1.1428571428571428,39,300.0900000000001
23200,18000,20,26,28,1,4.823529411764706,89,7938.23
46000,14400,50,15,34,1,1.4210526315789471,91,1681.0300000000002
7200,24000,50,38,36,0,1.3333333333333333,134,610.7700000000002
7200,24000,80,12,14,1,1.0,114,323.2
7200,24000,20,60,16,1,1.3333333333333333,103,2709.85
23200,18000,50,19,26,1,3.888888888888889,19,186.91
10000,10000,20,42,22,0,2.090909090909091,113,3213.78
23200,18000,50,44,36,1,2.0,85,422.43
46000,14400,100,44,34,0,1.0,73,150.39999999999995
7200,24000,50,35,18,1,1.0,137,502.34
7200,24000,50,29,36,0,2.4,34,382.4
23200,18000,20,12,26,1,2.8235294117647056,60,11583.55
46000,14400,20,31,28,0,2.96,7,1556.87
23200,18000,20,42,16,1,1.5,130,10428.1
7200,24000,80,34,24,1,1.0,105,339.36
46000,14400,20,52,30,0,3.2222222222222223,117,16066.55
30000,12000,20,15,28,0,2.3666666666666667,22,5050.52
30000,12000,80,23,18,0,3.333333333333333,138,544.16
30000,12000,50,16,28,0,1.4,59,885.9599999999998
46000,14400,100,25,16,1,2.0,13,35.65
7200,24000,20,42,22,1,2.0,122,3330.42
10000,10000,20,18,26,0,1.4210526315789471,31,1697.24
23200,18000,50,60,20,0,2.7142857142857144,63,456.99
10000,10000,20,18,20,0,2.5625,133,8122.74
7200,24000,20,42,28,1,1.7857142857142858,37,955.36
23200,18000,100,22,26,1,1.6666666666666667,48,79.22
10000,10000,50,24,24,1,2.4,86,242.23
7200,24000,80,12,18,0,4.4,98,337.85
10000,10000,20,39,32,0,2.2222222222222223,104,2864.78
30000,12000,50,12,22,0,1.1904761904761905,40,827.1199999999999
23200,18000,20,43,20,0,2.9,103,11358.04
30000,12000,80,48,28,0,1.0,47,108.24
23200,18000,50,32,22,0,3.625,118,1253.31
46000,14400,20,54,14,1,3.4,52,5903.75
46000,14400,20,60,14,0,3.4166666666666665,131,21852.58
23200,18000,50,47,34,0,1.8571428571428568,61,455.77
23200,18000,80,29,34,0,1.1428571428571428,96,321.71
