x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration,jobdir,time0,time1,time2
10000,10000,80,125,125,14,24,336,7,5,16,21,1.4,0,1,1.7911274709598537,10000_10000_080_14_24_0_1_016_021,1.09,3.49,1.78
10000,10000,80,125,125,14,24,336,7,5,16,21,1.4,1,1,1.2537892296718975,10000_10000_080_14_24_1_1_016_021,0.98,2.97,1.31
10000,10000,80,125,125,14,24,336,8,5,14,24,1.6,0,1,1.7911274709598537,10000_10000_080_14_24_0_1_014_024,0.72,2.94,1.78
10000,10000,80,125,125,14,24,336,8,5,14,24,1.6,1,1,1.2537892296718975,10000_10000_080_14_24_1_1_014_024,0.63,2.32,1.29
10000,10000,80,125,125,14,30,420,6,5,20,21,1.2,0,1,1.4329019767678828,10000_10000_080_14_30_0_1_020_021,0.63,2.81,1.74
10000,10000,80,125,125,14,30,420,6,5,20,21,1.2,1,1,1.003031383737518,10000_10000_080_14_30_1_1_020_021,0.63,2.28,1.3
10000,10000,80,125,125,14,36,504,5,5,24,21,1.0,0,1,1.1940849806399023,10000_10000_080_14_36_0_1_024_021,2.93,8.44,2.41
10000,10000,80,125,125,14,36,504,5,5,24,21,1.0,1,1,0.8358594864479316,10000_10000_080_14_36_1_1_024_021,0.98,2.73,1.25
10000,10000,80,125,125,14,36,504,5,5,21,24,1.0,0,1,1.1940849806399023,10000_10000_080_14_36_0_1_021_024,1.53,4.04,1.88
10000,10000,80,125,125,14,36,504,5,5,21,24,1.0,1,1,0.8358594864479316,10000_10000_080_14_36_1_1_021_024,1.34,3.23,1.2
10000,10000,80,125,125,15,14,210,8,8,15,14,1.0,0,1,2.8658039535357656,10000_10000_080_15_14_0_1_015_014,0.55,3.23,2.19
10000,10000,80,125,125,15,14,210,8,8,15,14,1.0,1,1,2.006062767475036,10000_10000_080_15_14_1_1_015_014,3.12,6.81,1.64
10000,10000,80,125,125,15,14,210,8,8,14,15,1.0,0,1,2.8658039535357656,10000_10000_080_15_14_0_1_014_015,0.83,3.47,2.17
10000,10000,80,125,125,15,14,210,8,8,14,15,1.0,1,1,2.006062767475036,10000_10000_080_15_14_1_1_014_015,1.12,3.61,1.62
10000,10000,80,125,125,15,14,210,12,5,10,21,2.4,0,1,2.8658039535357656,10000_10000_080_15_14_0_1_010_021,0.89,3.38,2.09
10000,10000,80,125,125,15,14,210,12,5,10,21,2.4,1,1,2.006062767475036,10000_10000_080_15_14_1_1_010_021,0.54,2.43,1.52
10000,10000,80,125,125,15,16,240,8,7,15,16,1.1428571428571428,0,1,2.507578459343795,10000_10000_080_15_16_0_1_015_016,0.82,3.3,2.02
10000,10000,80,125,125,15,16,240,8,7,15,16,1.1428571428571428,1,1,1.7553049215406564,10000_10000_080_15_16_1_1_015_016,1.22,3.28,1.53
10000,10000,80,125,125,15,16,240,10,6,12,20,1.6666666666666667,0,1,2.507578459343795,10000_10000_080_15_16_0_1_012_020,0.53,2.84,1.96
10000,10000,80,125,125,15,16,240,10,6,12,20,1.6666666666666667,1,1,1.7553049215406564,10000_10000_080_15_16_1_1_012_020,0.63,2.46,1.4
10000,10000,80,125,125,15,16,240,12,5,10,24,2.4,0,1,2.507578459343795,10000_10000_080_15_16_0_1_010_024,1.18,3.99,1.96
10000,10000,80,125,125,15,16,240,12,5,10,24,2.4,1,1,1.7553049215406564,10000_10000_080_15_16_1_1_010_024,0.7,2.58,1.5
10000,10000,80,125,125,15,18,270,8,6,15,18,1.3333333333333333,0,1,2.2289586305278184,10000_10000_080_15_18_0_1_015_018,1.4,3.87,1.9
10000,10000,80,125,125,15,18,270,8,6,15,18,1.3333333333333333,1,1,1.5602710413694725,10000_10000_080_15_18_1_1_015_018,0.57,2.51,1.45
10000,10000,80,125,125,15,20,300,8,6,15,20,1.3333333333333333,0,1,2.006062767475036,10000_10000_080_15_20_0_1_015_020,5.51,9.03,1.81
10000,10000,80,125,125,15,20,300,8,6,15,20,1.3333333333333333,1,1,1.404243937232525,10000_10000_080_15_20_1_1_015_020,1.11,3.06,1.38
10000,10000,80,125,125,15,20,300,10,5,12,25,2.0,0,1,2.006062767475036,10000_10000_080_15_20_0_1_012_025,0.64,2.73,1.71
10000,10000,80,125,125,15,20,300,10,5,12,25,2.0,1,1,1.404243937232525,10000_10000_080_15_20_1_1_012_025,0.93,2.74,1.25
10000,10000,80,125,125,15,22,330,8,5,15,22,1.6,0,1,1.8236934249773047,10000_10000_080_15_22_0_1_015_022,1.02,3.42,1.82
10000,10000,80,125,125,15,22,330,8,5,15,22,1.6,1,1,1.2765853974841137,10000_10000_080_15_22_1_1_015_022,1.16,3.01,1.32
10000,10000,80,125,125,15,24,360,6,6,20,18,1.0,0,1,1.6717189728958632,10000_10000_080_15_24_0_1_020_018,1.17,3.46,1.73
10000,10000,80,125,125,15,24,360,6,6,20,18,1.0,1,1,1.170203281027104,10000_10000_080_15_24_1_1_020_018,0.64,2.39,1.31
10000,10000,80,125,125,15,24,360,6,6,18,20,1.0,0,1,1.6717189728958632,10000_10000_080_15_24_0_1_018_020,3.92,7.91,1.79
10000,10000,80,125,125,15,24,360,6,6,18,20,1.0,1,1,1.170203281027104,10000_10000_080_15_24_1_1_018_020,0.62,2.4,1.3
10000,10000,80,125,125,15,24,360,8,5,15,24,1.6,0,1,1.6717189728958632,10000_10000_080_15_24_0_1_015_024,1.43,3.82,1.79
10000,10000,80,125,125,15,24,360,8,5,15,24,1.6,1,1,1.170203281027104,10000_10000_080_15_24_1_1_015_024,0.63,2.34,1.28
10000,10000,80,125,125,15,28,420,6,5,20,21,1.2,0,1,1.4329019767678828,10000_10000_080_15_28_0_1_020_021,0.63,2.74,1.69
10000,10000,80,125,125,15,28,420,6,5,20,21,1.2,1,1,1.003031383737518,10000_10000_080_15_28_1_1_020_021,1.18,3.04,1.22
10000,10000,80,125,125,15,30,450,6,5,18,25,1.2,0,1,1.3373751783166905,10000_10000_080_15_30_0_1_018_025,1.39,3.76,1.66
10000,10000,80,125,125,15,30,450,6,5,18,25,1.2,1,1,0.9361626248216832,10000_10000_080_15_30_1_1_018_025,1.03,2.64,1.16
10000,10000,80,125,125,15,32,480,6,5,20,24,1.2,0,1,1.2537892296718975,10000_10000_080_15_32_0_1_020_024,4.38,7.38,1.71
10000,10000,80,125,125,15,32,480,6,5,20,24,1.2,1,1,0.8776524607703282,10000_10000_080_15_32_1_1_020_024,0.95,2.65,1.18
10000,10000,80,125,125,16,14,224,8,7,14,16,1.1428571428571428,0,1,2.6866912064397805,10000_10000_080_16_14_0_1_014_016,1.07,3.67,2.09
10000,10000,80,125,125,16,14,224,8,7,14,16,1.1428571428571428,1,1,1.8806838445078464,10000_10000_080_16_14_1_1_014_016,0.56,2.47,1.56
10000,10000,80,125,125,16,16,256,7,7,16,16,1.0,0,1,2.350854805634808,10000_10000_080_16_16_0_1_016_016,1.47,4.32,1.97
10000,10000,80,125,125,16,16,256,7,7,16,16,1.0,1,1,1.6455983639443654,10000_10000_080_16_16_1_1_016_016,1.4,3.34,1.53
10000,10000,80,125,125,16,18,288,7,6,16,18,1.1666666666666667,0,1,2.089648716119829,10000_10000_080_16_18_0_1_016_018,0.62,2.87,1.83
10000,10000,80,125,125,16,18,288,7,6,16,18,1.1666666666666667,1,1,1.4627541012838805,10000_10000_080_16_18_1_1_016_018,0.98,2.88,1.41
10000,10000,80,125,125,16,18,288,10,5,12,24,2.0,0,1,2.089648716119829,10000_10000_080_16_18_0_1_012_024,0.95,3.16,1.77
10000,10000,80,125,125,16,18,288,10,5,12,24,2.0,1,1,1.4627541012838805,10000_10000_080_16_18_1_1_012_024,1.12,3.03,1.29
10000,10000,80,125,125,16,20,320,7,6,16,20,1.1666666666666667,0,1,1.8806838445078464,10000_10000_080_16_20_0_1_016_020,1.76,4.5,1.76
10000,10000,80,125,125,16,20,320,7,6,16,20,1.1666666666666667,1,1,1.3164786911554924,10000_10000_080_16_20_1_1_016_020,0.75,2.57,1.33
10000,10000,80,125,125,16,22,352,7,5,16,22,1.4,0,1,1.709712585916224,10000_10000_080_16_22_0_1_016_022,1.51,3.89,1.69
10000,10000,80,125,125,16,22,352,7,5,16,22,1.4,1,1,1.1967988101413567,10000_10000_080_16_22_1_1_016_022,0.66,2.4,1.28
10000,10000,80,125,125,16,24,384,7,5,16,24,1.4,0,1,1.5672365370898718,10000_10000_080_16_24_0_1_016_024,1.01,3.19,1.67
10000,10000,80,125,125,16,24,384,7,5,16,24,1.4,1,1,1.0970655759629102,10000_10000_080_16_24_1_1_016_024,1.37,3.33,1.24
10000,10000,80,125,125,16,30,480,6,5,20,24,1.2,0,1,1.2537892296718975,10000_10000_080_16_30_0_1_020_024,0.63,3.83,1.64
10000,10000,80,125,125,16,30,480,6,5,20,24,1.2,1,1,0.8776524607703282,10000_10000_080_16_30_1_1_020_024,1.04,2.88,1.16
10000,10000,80,125,125,16,36,576,5,5,24,24,1.0,0,1,1.0448243580599146,10000_10000_080_16_36_0_1_024_024,1.07,4.08,1.81
10000,10000,80,125,125,16,36,576,5,5,24,24,1.0,1,1,0.7313770506419401,10000_10000_080_16_36_1_1_024_024,1.87,4.11,1.15
10000,10000,80,125,125,17,14,238,8,7,14,17,1.1428571428571428,0,1,2.5286505472374405,10000_10000_080_17_14_0_1_014_017,0.68,3.18,2.05
10000,10000,80,125,125,17,14,238,8,7,14,17,1.1428571428571428,1,1,1.7700553830662082,10000_10000_080_17_14_1_1_014_017,0.58,2.45,1.54
10000,10000,80,125,125,17,16,272,7,7,17,16,1.0,0,1,2.21256922883276,10000_10000_080_17_16_0_1_017_016,0.61,2.88,1.9
10000,10000,80,125,125,17,16,272,7,7,17,16,1.0,1,1,1.548798460182932,10000_10000_080_17_16_1_1_017_016,0.59,2.42,1.48
10000,10000,80,125,125,17,16,272,7,7,16,17,1.0,0,1,2.21256922883276,10000_10000_080_17_16_0_1_016_017,0.91,3.29,1.95
10000,10000,80,125,125,17,16,272,7,7,16,17,1.0,1,1,1.548798460182932,10000_10000_080_17_16_1_1_016_017,0.81,2.83,1.5
10000,10000,80,125,125,17,18,306,7,6,17,18,1.1666666666666667,0,1,1.9667282034068985,10000_10000_080_17_18_0_1_017_018,1.03,3.33,1.79
10000,10000,80,125,125,17,18,306,7,6,17,18,1.1666666666666667,1,1,1.3767097423848291,10000_10000_080_17_18_1_1_017_018,0.94,2.8,1.37
10000,10000,80,125,125,17,20,340,7,6,17,20,1.1666666666666667,0,1,1.770055383066208,10000_10000_080_17_20_0_1_017_020,10.14,13.26,1.82
10000,10000,80,125,125,17,20,340,7,6,17,20,1.1666666666666667,1,1,1.2390387681463455,10000_10000_080_17_20_1_1_017_020,0.64,2.55,1.42
10000,10000,80,125,125,17,22,374,7,5,17,22,1.4,0,1,1.6091412573329165,10000_10000_080_17_22_0_1_017_022,0.68,2.82,1.69
10000,10000,80,125,125,17,22,374,7,5,17,22,1.4,1,1,1.1263988801330411,10000_10000_080_17_22_1_1_017_022,0.67,2.37,1.26
10000,10000,80,125,125,17,24,408,7,5,17,24,1.4,0,1,1.4750461525551737,10000_10000_080_17_24_0_1_017_024,1.01,3.81,2.06
10000,10000,80,125,125,17,24,408,7,5,17,24,1.4,1,1,1.0325323067886214,10000_10000_080_17_24_1_1_017_024,0.66,2.4,1.22
10000,10000,80,125,125,18,14,252,8,6,14,18,1.3333333333333333,0,1,2.3881699612798046,10000_10000_080_18_14_0_1_014_018,1.23,3.83,2.05
10000,10000,80,125,125,18,14,252,8,6,14,18,1.3333333333333333,1,1,1.6717189728958632,10000_10000_080_18_14_1_1_014_018,1.28,3.23,1.46
10000,10000,80,125,125,18,14,252,10,5,12,21,2.0,0,1,2.3881699612798046,10000_10000_080_18_14_0_1_012_021,0.92,3.96,1.87
10000,10000,80,125,125,18,14,252,10,5,12,21,2.0,1,1,1.6717189728958632,10000_10000_080_18_14_1_1_012_021,0.97,2.76,1.35
10000,10000,80,125,125,18,16,288,7,6,16,18,1.1666666666666667,0,1,2.089648716119829,10000_10000_080_18_16_0_1_016_018,1.2,3.51,1.86
10000,10000,80,125,125,18,16,288,7,6,16,18,1.1666666666666667,1,1,1.4627541012838805,10000_10000_080_18_16_1_1_016_018,0.61,2.93,1.38
10000,10000,80,125,125,18,16,288,10,5,12,24,2.0,0,1,2.089648716119829,10000_10000_080_18_16_0_1_012_024,0.61,2.72,1.74
10000,10000,80,125,125,18,16,288,10,5,12,24,2.0,1,1,1.4627541012838805,10000_10000_080_18_16_1_1_012_024,1.16,2.92,1.28
10000,10000,80,125,125,18,18,324,6,6,18,18,1.0,0,1,1.857465525439848,10000_10000_080_18_18_0_1_018_018,1.0,3.26,1.71
10000,10000,80,125,125,18,18,324,6,6,18,18,1.0,1,1,1.3002258678078935,10000_10000_080_18_18_1_1_018_018,0.99,3.08,1.35
10000,10000,80,125,125,18,20,360,6,6,20,18,1.0,0,1,1.6717189728958632,10000_10000_080_18_20_0_1_020_018,0.65,2.75,1.64
10000,10000,80,125,125,18,20,360,6,6,20,18,1.0,1,1,1.170203281027104,10000_10000_080_18_20_1_1_020_018,0.65,2.38,1.3
10000,10000,80,125,125,18,20,360,6,6,18,20,1.0,0,1,1.6717189728958632,10000_10000_080_18_20_0_1_018_020,1.08,3.18,1.65
10000,10000,80,125,125,18,20,360,6,6,18,20,1.0,1,1,1.170203281027104,10000_10000_080_18_20_1_1_018_020,1.3,3.53,1.31
10000,10000,80,125,125,18,20,360,8,5,15,24,1.6,0,1,1.6717189728958632,10000_10000_080_18_20_0_1_015_024,1.09,3.32,1.64
10000,10000,80,125,125,18,20,360,8,5,15,24,1.6,1,1,1.170203281027104,10000_10000_080_18_20_1_1_015_024,1.08,3.51,1.28
10000,10000,80,125,125,18,22,396,6,5,18,22,1.2,0,1,1.5197445208144211,10000_10000_080_18_22_0_1_018_022,0.67,2.76,1.65
10000,10000,80,125,125,18,22,396,6,5,18,22,1.2,1,1,1.0638211645700948,10000_10000_080_18_22_1_1_018_022,1.02,2.96,1.28
10000,10000,80,125,125,18,24,432,6,5,18,24,1.2,0,1,1.393099144079886,10000_10000_080_18_24_0_1_018_024,0.66,2.66,1.56
10000,10000,80,125,125,18,24,432,6,5,18,24,1.2,1,1,0.9751694008559202,10000_10000_080_18_24_1_1_018_024,0.66,2.3,1.18
10000,10000,80,125,125,18,28,504,5,5,24,21,1.0,0,1,1.1940849806399023,10000_10000_080_18_28_0_1_024_021,0.65,2.63,1.53
10000,10000,80,125,125,18,28,504,5,5,24,21,1.0,1,1,0.8358594864479316,10000_10000_080_18_28_1_1_024_021,1.59,3.32,1.15
10000,10000,80,125,125,18,28,504,5,5,21,24,1.0,0,1,1.1940849806399023,10000_10000_080_18_28_0_1_021_024,1.65,3.76,1.53
10000,10000,80,125,125,18,28,504,5,5,21,24,1.0,1,1,0.8358594864479316,10000_10000_080_18_28_1_1_021_024,1.48,3.18,1.13
10000,10000,80,125,125,18,32,576,5,5,24,24,1.0,0,1,1.0448243580599146,10000_10000_080_18_32_0_1_024_024,1.29,3.41,1.52
10000,10000,80,125,125,18,32,576,5,5,24,24,1.0,1,1,0.7313770506419401,10000_10000_080_18_32_1_1_024_024,0.66,2.2,1.08
10000,10000,80,125,125,19,14,266,8,6,14,19,1.3333333333333333,0,1,2.2624768054229727,10000_10000_080_19_14_0_1_014_019,1.4,3.67,1.9
10000,10000,80,125,125,19,14,266,8,6,14,19,1.3333333333333333,1,1,1.5837337637960809,10000_10000_080_19_14_1_1_014_019,1.34,3.25,1.48
10000,10000,80,125,125,19,16,304,7,6,16,19,1.1666666666666667,0,1,1.9796672047451007,10000_10000_080_19_16_0_1_016_019,1.59,4.11,1.79
10000,10000,80,125,125,19,16,304,7,6,16,19,1.1666666666666667,1,1,1.385767043321571,10000_10000_080_19_16_1_1_016_019,0.72,2.48,1.38
10000,10000,80,125,125,19,18,342,6,6,19,18,1.0,0,1,1.7597041819956456,10000_10000_080_19_18_0_1_019_018,1.52,3.86,1.67
10000,10000,80,125,125,19,18,342,6,6,19,18,1.0,1,1,1.231792927396952,10000_10000_080_19_18_1_1_019_018,1.59,3.3,1.32
10000,10000,80,125,125,19,18,342,6,6,18,19,1.0,0,1,1.7597041819956456,10000_10000_080_19_18_0_1_018_019,1.0,3.23,1.67
10000,10000,80,125,125,19,18,342,6,6,18,19,1.0,1,1,1.231792927396952,10000_10000_080_19_18_1_1_018_019,0.64,2.34,1.35
10000,10000,80,125,125,19,20,380,6,6,20,19,1.0,0,1,1.5837337637960809,10000_10000_080_19_20_0_1_020_019,1.27,3.47,1.64
10000,10000,80,125,125,19,20,380,6,6,20,19,1.0,1,1,1.1086136346572566,10000_10000_080_19_20_1_1_020_019,1.14,3.43,1.3
10000,10000,80,125,125,19,20,380,6,6,19,20,1.0,0,1,1.5837337637960809,10000_10000_080_19_20_0_1_019_020,0.66,2.78,1.65
10000,10000,80,125,125,19,20,380,6,6,19,20,1.0,1,1,1.1086136346572566,10000_10000_080_19_20_1_1_019_020,0.66,2.4,1.28
10000,10000,80,125,125,19,22,418,6,5,19,22,1.2,0,1,1.4397579670873466,10000_10000_080_19_22_0_1_019_022,0.73,2.77,1.59
10000,10000,80,125,125,19,22,418,6,5,19,22,1.2,1,1,1.0078305769611426,10000_10000_080_19_22_1_1_019_022,1.61,3.53,1.25
10000,10000,80,125,125,19,24,456,6,5,19,24,1.2,0,1,1.3197781364967345,10000_10000_080_19_24_0_1_019_024,0.66,2.68,1.57
10000,10000,80,125,125,19,24,456,6,5,19,24,1.2,1,1,0.9238446955477138,10000_10000_080_19_24_1_1_019_024,1.0,2.78,1.2
10000,10000,80,125,125,20,14,280,8,6,14,20,1.3333333333333333,0,1,2.149352965151824,10000_10000_080_20_14_0_1_014_020,0.61,2.79,1.78
10000,10000,80,125,125,20,14,280,8,6,14,20,1.3333333333333333,1,1,1.5045470756062769,10000_10000_080_20_14_1_1_014_020,1.14,2.97,1.37
10000,10000,80,125,125,20,16,320,7,6,16,20,1.1666666666666667,0,1,1.8806838445078464,10000_10000_080_20_16_0_1_016_020,1.0,3.21,1.69
10000,10000,80,125,125,20,16,320,7,6,16,20,1.1666666666666667,1,1,1.3164786911554924,10000_10000_080_20_16_1_1_016_020,0.63,2.3,1.3
10000,10000,80,125,125,20,18,360,6,6,20,18,1.0,0,1,1.6717189728958632,10000_10000_080_20_18_0_1_020_018,1.21,3.47,1.65
10000,10000,80,125,125,20,18,360,6,6,20,18,1.0,1,1,1.170203281027104,10000_10000_080_20_18_1_1_020_018,1.54,4.23,1.29
10000,10000,80,125,125,20,18,360,6,6,18,20,1.0,0,1,1.6717189728958632,10000_10000_080_20_18_0_1_018_020,0.93,3.06,1.62
10000,10000,80,125,125,20,18,360,6,6,18,20,1.0,1,1,1.170203281027104,10000_10000_080_20_18_1_1_018_020,1.1,2.95,1.28
10000,10000,80,125,125,20,18,360,8,5,15,24,1.6,0,1,1.6717189728958632,10000_10000_080_20_18_0_1_015_024,1.23,3.49,1.61
10000,10000,80,125,125,20,18,360,8,5,15,24,1.6,1,1,1.170203281027104,10000_10000_080_20_18_1_1_015_024,0.96,2.77,1.28
10000,10000,80,125,125,20,20,400,6,6,20,20,1.0,0,1,1.504547075606277,10000_10000_080_20_20_0_1_020_020,0.65,2.66,1.57
10000,10000,80,125,125,20,20,400,6,6,20,20,1.0,1,1,1.053182952924394,10000_10000_080_20_20_1_1_020_020,1.01,2.76,1.23
10000,10000,80,125,125,20,20,400,7,5,16,25,1.4,0,1,1.504547075606277,10000_10000_080_20_20_0_1_016_025,1.3,3.41,1.57
10000,10000,80,125,125,20,20,400,7,5,16,25,1.4,1,1,1.053182952924394,10000_10000_080_20_20_1_1_016_025,0.66,2.31,1.19
10000,10000,80,125,125,20,22,440,6,5,20,22,1.2,0,1,1.367770068732979,10000_10000_080_20_22_0_1_020_022,1.62,4.28,1.58
10000,10000,80,125,125,20,22,440,6,5,20,22,1.2,1,1,0.9574390481130852,10000_10000_080_20_22_1_1_020_022,0.66,2.26,1.16
10000,10000,80,125,125,20,24,480,6,5,20,24,1.2,0,1,1.2537892296718975,10000_10000_080_20_24_0_1_020_024,0.66,2.61,1.49
10000,10000,80,125,125,20,24,480,6,5,20,24,1.2,1,1,0.8776524607703282,10000_10000_080_20_24_1_1_020_024,0.81,3.02,1.14
10000,10000,80,125,125,20,30,600,5,5,25,24,1.0,0,1,1.003031383737518,10000_10000_080_20_30_0_1_025_024,1.31,4.01,2.09
10000,10000,80,125,125,20,30,600,5,5,25,24,1.0,1,1,0.7021219686162625,10000_10000_080_20_30_1_1_025_024,1.4,3.38,1.7
10000,10000,80,125,125,20,30,600,5,5,24,25,1.0,0,1,1.003031383737518,10000_10000_080_20_30_0_1_024_025,0.68,3.84,1.47
10000,10000,80,125,125,20,30,600,5,5,24,25,1.0,1,1,0.7021219686162625,10000_10000_080_20_30_1_1_024_025,1.14,2.92,1.69
10000,10000,80,125,125,21,14,294,8,5,14,21,1.6,0,1,2.0470028239541183,10000_10000_080_21_14_0_1_014_021,1.15,3.37,1.72
10000,10000,80,125,125,21,14,294,8,5,14,21,1.6,1,1,1.4329019767678828,10000_10000_080_21_14_1_1_014_021,0.8,2.65,1.33
10000,10000,80,125,125,21,16,336,7,5,16,21,1.4,0,1,1.7911274709598537,10000_10000_080_21_16_0_1_016_021,0.9,2.97,1.64
10000,10000,80,125,125,21,16,336,7,5,16,21,1.4,1,1,1.2537892296718975,10000_10000_080_21_16_1_1_016_021,1.58,3.39,1.28
10000,10000,80,125,125,21,16,336,8,5,14,24,1.6,0,1,1.7911274709598537,10000_10000_080_21_16_0_1_014_024,0.63,2.68,1.63
10000,10000,80,125,125,21,16,336,8,5,14,24,1.6,1,1,1.2537892296718975,10000_10000_080_21_16_1_1_014_024,0.63,2.33,1.26
10000,10000,80,125,125,21,18,378,6,5,18,21,1.2,0,1,1.5921133075198697,10000_10000_080_21_18_0_1_018_021,1.2,3.38,1.58
10000,10000,80,125,125,21,18,378,6,5,18,21,1.2,1,1,1.1144793152639088,10000_10000_080_21_18_1_1_018_021,1.29,3.11,1.25
10000,10000,80,125,125,21,20,420,6,5,20,21,1.2,0,1,1.4329019767678828,10000_10000_080_21_20_0_1_020_021,1.03,3.07,1.5
10000,10000,80,125,125,21,20,420,6,5,20,21,1.2,1,1,1.003031383737518,10000_10000_080_21_20_1_1_020_021,1.11,2.89,1.18
10000,10000,80,125,125,21,22,462,5,5,22,21,1.0,0,1,1.3026381606980753,10000_10000_080_21_22_0_1_022_021,0.68,2.63,1.48
10000,10000,80,125,125,21,22,462,5,5,22,21,1.0,1,1,0.9118467124886526,10000_10000_080_21_22_1_1_022_021,0.67,2.27,1.14
10000,10000,80,125,125,21,22,462,5,5,21,22,1.0,0,1,1.3026381606980753,10000_10000_080_21_22_0_1_021_022,1.22,3.35,1.48
10000,10000,80,125,125,21,22,462,5,5,21,22,1.0,1,1,0.9118467124886526,10000_10000_080_21_22_1_1_021_022,1.36,3.08,1.15
10000,10000,80,125,125,21,24,504,5,5,24,21,1.0,0,1,1.1940849806399023,10000_10000_080_21_24_0_1_024_021,1.1,3.15,1.45
10000,10000,80,125,125,21,24,504,5,5,24,21,1.0,1,1,0.8358594864479316,10000_10000_080_21_24_1_1_024_021,1.08,2.89,1.13
10000,10000,80,125,125,21,24,504,5,5,21,24,1.0,0,1,1.1940849806399023,10000_10000_080_21_24_0_1_021_024,1.06,3.33,1.43
10000,10000,80,125,125,21,24,504,5,5,21,24,1.0,1,1,0.8358594864479316,10000_10000_080_21_24_1_1_021_024,1.3,3.04,1.11
10000,10000,80,125,125,22,14,308,8,5,14,22,1.6,0,1,1.9539572410471129,10000_10000_080_22_14_0_1_014_022,0.97,3.29,1.75
10000,10000,80,125,125,22,14,308,8,5,14,22,1.6,1,1,1.367770068732979,10000_10000_080_22_14_1_1_014_022,0.62,2.31,1.31
10000,10000,80,125,125,22,16,352,7,5,16,22,1.4,0,1,1.709712585916224,10000_10000_080_22_16_0_1_016_022,1.29,3.43,1.61
10000,10000,80,125,125,22,16,352,7,5,16,22,1.4,1,1,1.1967988101413567,10000_10000_080_22_16_1_1_016_022,0.74,2.48,1.29
10000,10000,80,125,125,22,18,396,6,5,18,22,1.2,0,1,1.5197445208144211,10000_10000_080_22_18_0_1_018_022,0.67,2.67,1.55
10000,10000,80,125,125,22,18,396,6,5,18,22,1.2,1,1,1.0638211645700948,10000_10000_080_22_18_1_1_018_022,2.13,4.56,1.29
10000,10000,80,125,125,22,20,440,6,5,20,22,1.2,0,1,1.367770068732979,10000_10000_080_22_20_0_1_020_022,1.44,3.53,1.5
10000,10000,80,125,125,22,20,440,6,5,20,22,1.2,1,1,0.9574390481130852,10000_10000_080_22_20_1_1_020_022,0.77,2.48,1.17
10000,10000,80,125,125,22,22,484,5,5,22,22,1.0,0,1,1.2434273352117993,10000_10000_080_22_22_0_1_022_022,1.1,3.17,1.47
10000,10000,80,125,125,22,22,484,5,5,22,22,1.0,1,1,0.8703991346482595,10000_10000_080_22_22_1_1_022_022,2.13,3.81,1.22
10000,10000,80,125,125,22,24,528,5,5,24,22,1.0,0,1,1.1398083906108158,10000_10000_080_22_24_0_1_024_022,1.3,3.51,1.43
10000,10000,80,125,125,22,24,528,5,5,24,22,1.0,1,1,0.7978658734275712,10000_10000_080_22_24_1_1_024_022,1.51,3.18,1.12
10000,10000,80,125,125,22,24,528,5,5,22,24,1.0,0,1,1.1398083906108158,10000_10000_080_22_24_0_1_022_024,1.21,3.22,1.43
10000,10000,80,125,125,22,24,528,5,5,22,24,1.0,1,1,0.7978658734275712,10000_10000_080_22_24_1_1_022_024,1.98,3.83,1.09
10000,10000,80,125,125,23,14,322,8,5,14,23,1.6,0,1,1.8690025783928907,10000_10000_080_23_14_0_1_014_023,0.67,2.8,1.7
10000,10000,80,125,125,23,14,322,8,5,14,23,1.6,1,1,1.3083018048750237,10000_10000_080_23_14_1_1_014_023,0.64,2.34,1.31
10000,10000,80,125,125,23,16,368,7,5,16,23,1.4,0,1,1.6353772560937796,10000_10000_080_23_16_0_1_016_023,1.07,3.2,1.61
10000,10000,80,125,125,23,16,368,7,5,16,23,1.4,1,1,1.1447640792656455,10000_10000_080_23_16_1_1_016_023,1.07,2.82,1.25
10000,10000,80,125,125,23,18,414,6,5,18,23,1.2,0,1,1.4536686720833594,10000_10000_080_23_18_0_1_018_023,1.04,3.51,1.56
10000,10000,80,125,125,23,18,414,6,5,18,23,1.2,1,1,1.0175680704583514,10000_10000_080_23_18_1_1_018_023,0.66,2.35,1.23
10000,10000,80,125,125,23,20,460,6,5,20,23,1.2,0,1,1.3083018048750237,10000_10000_080_23_20_0_1_020_023,0.69,2.64,1.48
10000,10000,80,125,125,23,20,460,6,5,20,23,1.2,1,1,0.9158112634125164,10000_10000_080_23_20_1_1_020_023,0.68,2.32,1.16
10000,10000,80,125,125,23,22,506,5,5,23,22,1.0,0,1,1.189365277159112,10000_10000_080_23_22_0_1_023_022,1.33,3.6,1.47
10000,10000,80,125,125,23,22,506,5,5,23,22,1.0,1,1,0.8325556940113784,10000_10000_080_23_22_1_1_023_022,0.92,2.63,1.13
10000,10000,80,125,125,23,22,506,5,5,22,23,1.0,0,1,1.189365277159112,10000_10000_080_23_22_0_1_022_023,1.17,3.29,1.47
10000,10000,80,125,125,23,22,506,5,5,22,23,1.0,1,1,0.8325556940113784,10000_10000_080_23_22_1_1_022_023,1.05,2.69,1.15
10000,10000,80,125,125,23,24,552,5,5,24,23,1.0,0,1,1.0902515040625196,10000_10000_080_23_24_0_1_024_023,8.83,11.14,1.41
10000,10000,80,125,125,23,24,552,5,5,24,23,1.0,1,1,0.7631760528437637,10000_10000_080_23_24_1_1_024_023,1.14,2.9,1.15
