x_length,y_length,grid_step,ni,nj,n_nodes,n_cores,n_procs,dx,dy,nx,ny,subdomain_ratio,single_precision,physics_on,estimated_duration
10000,10000,50,200,200,36,20,720,11,5,18,40,2.2,1,1,2.396576319543509
10000,10000,50,200,200,36,22,792,8,6,24,33,1.3333333333333333,0,1,3.112436778627934
10000,10000,50,200,200,36,22,792,8,6,24,33,1.3333333333333333,1,1,2.1787057450395535
10000,10000,50,200,200,36,22,792,9,5,22,36,1.8,0,1,3.112436778627934
10000,10000,50,200,200,36,22,792,9,5,22,36,1.8,1,1,2.1787057450395535
10000,10000,50,200,200,36,24,864,7,6,27,32,1.1666666666666667,0,1,2.8530670470756063
10000,10000,50,200,200,36,24,864,7,6,27,32,1.1666666666666667,1,1,1.9971469329529243
10000,10000,50,200,200,36,24,864,8,5,24,36,1.6,0,1,2.8530670470756063
10000,10000,50,200,200,36,24,864,8,5,24,36,1.6,1,1,1.9971469329529243
10000,10000,50,200,200,36,26,936,7,5,26,36,1.4,0,1,2.633600351146714
10000,10000,50,200,200,36,26,936,7,5,26,36,1.4,1,1,1.8435202458026996
10000,10000,50,200,200,36,26,936,8,5,24,39,1.6,0,1,2.633600351146714
10000,10000,50,200,200,36,26,936,8,5,24,39,1.6,1,1,1.8435202458026996
10000,10000,50,200,200,36,28,1008,7,5,28,36,1.4,0,1,2.4454860403505196
10000,10000,50,200,200,36,28,1008,7,5,28,36,1.4,1,1,1.7118402282453637
10000,10000,50,200,200,36,30,1080,6,5,30,36,1.2,0,1,2.282453637660485
10000,10000,50,200,200,36,30,1080,6,5,30,36,1.2,1,1,1.5977175463623394
10000,10000,50,200,200,36,30,1080,7,5,27,40,1.4,0,1,2.282453637660485
10000,10000,50,200,200,36,30,1080,7,5,27,40,1.4,1,1,1.5977175463623394
10000,10000,50,200,200,36,32,1152,6,5,32,36,1.2,0,1,2.1398002853067046
10000,10000,50,200,200,36,32,1152,6,5,32,36,1.2,1,1,1.4978601997146932
10000,10000,50,200,200,36,34,1224,5,5,36,34,1.0,0,1,2.0139296802886633
10000,10000,50,200,200,36,34,1224,5,5,36,34,1.0,1,1,1.4097507762020642
10000,10000,50,200,200,36,34,1224,5,5,34,36,1.0,0,1,2.0139296802886633
10000,10000,50,200,200,36,34,1224,5,5,34,36,1.0,1,1,1.4097507762020642
10000,10000,50,200,200,36,36,1296,5,5,36,36,1.0,0,1,1.9020446980504042
10000,10000,50,200,200,36,36,1296,5,5,36,36,1.0,1,1,1.3314312886352828
10000,10000,50,200,200,37,14,518,14,5,14,37,2.8,0,1,4.7587836460874975
10000,10000,50,200,200,37,14,518,14,5,14,37,2.8,1,1,3.331148552261248
10000,10000,50,200,200,37,16,592,12,5,16,37,2.4,0,1,4.163935690326561
10000,10000,50,200,200,37,16,592,12,5,16,37,2.4,1,1,2.914754983228592
10000,10000,50,200,200,37,18,666,11,5,18,37,2.2,0,1,3.7012761691791654
10000,10000,50,200,200,37,18,666,11,5,18,37,2.2,1,1,2.5908933184254157
10000,10000,50,200,200,37,20,740,10,5,20,37,2.0,0,1,3.3311485522612485
10000,10000,50,200,200,37,20,740,10,5,20,37,2.0,1,1,2.331803986582874
10000,10000,50,200,200,37,22,814,9,5,22,37,1.8,0,1,3.0283168656920436
10000,10000,50,200,200,37,22,814,9,5,22,37,1.8,1,1,2.1198218059844303
10000,10000,50,200,200,37,24,888,8,5,24,37,1.6,0,1,2.7759571268843737
10000,10000,50,200,200,37,24,888,8,5,24,37,1.6,1,1,1.9431699888190614
10000,10000,50,200,200,37,26,962,7,5,26,37,1.4,0,1,2.5624219632778837
10000,10000,50,200,200,37,26,962,7,5,26,37,1.4,1,1,1.7936953742945185
10000,10000,50,200,200,37,28,1036,7,5,28,37,1.4,0,1,2.3793918230437487
10000,10000,50,200,200,37,28,1036,7,5,28,37,1.4,1,1,1.665574276130624
10000,10000,50,200,200,37,30,1110,6,5,30,37,1.2,0,1,2.2207657015074993
10000,10000,50,200,200,37,30,1110,6,5,30,37,1.2,1,1,1.5545359910552494
10000,10000,50,200,200,37,32,1184,6,5,32,37,1.2,0,1,2.0819678451632804
10000,10000,50,200,200,37,32,1184,6,5,32,37,1.2,1,1,1.457377491614296
10000,10000,50,200,200,37,34,1258,5,5,37,34,1.0,0,1,1.9594991483889697
10000,10000,50,200,200,37,34,1258,5,5,37,34,1.0,1,1,1.3716494038722786
10000,10000,50,200,200,37,34,1258,5,5,34,37,1.0,0,1,1.9594991483889697
10000,10000,50,200,200,37,34,1258,5,5,34,37,1.0,1,1,1.3716494038722786
10000,10000,50,200,200,37,36,1332,5,5,37,36,1.0,0,1,1.8506380845895827
10000,10000,50,200,200,37,36,1332,5,5,37,36,1.0,1,1,1.2954466592127079
10000,10000,50,200,200,37,36,1332,5,5,36,37,1.0,0,1,1.8506380845895827
10000,10000,50,200,200,37,36,1332,5,5,36,37,1.0,1,1,1.2954466592127079
10000,10000,50,200,200,38,14,532,10,7,19,28,1.4285714285714286,0,1,4.633552497506248
10000,10000,50,200,200,38,14,532,10,7,19,28,1.4285714285714286,1,1,3.243486748254373
10000,10000,50,200,200,38,14,532,14,5,14,38,2.8,0,1,4.633552497506248
10000,10000,50,200,200,38,14,532,14,5,14,38,2.8,1,1,3.243486748254373
10000,10000,50,200,200,38,16,608,10,6,19,32,1.6666666666666667,0,1,4.054358435317967
10000,10000,50,200,200,38,16,608,10,6,19,32,1.6666666666666667,1,1,2.838050904722577
10000,10000,50,200,200,38,16,608,12,5,16,38,2.4,0,1,4.054358435317967
10000,10000,50,200,200,38,16,608,12,5,16,38,2.4,1,1,2.838050904722577
10000,10000,50,200,200,38,18,684,10,5,19,36,2.0,0,1,3.6038741647270816
10000,10000,50,200,200,38,18,684,10,5,19,36,2.0,1,1,2.5227119153089568
10000,10000,50,200,200,38,18,684,11,5,18,38,2.2,0,1,3.6038741647270816
10000,10000,50,200,200,38,18,684,11,5,18,38,2.2,1,1,2.5227119153089568
10000,10000,50,200,200,38,20,760,10,5,20,38,2.0,0,1,3.2434867482543734
10000,10000,50,200,200,38,20,760,10,5,20,38,2.0,1,1,2.2704407237780613
10000,10000,50,200,200,38,20,760,10,5,19,40,2.0,0,1,3.2434867482543734
10000,10000,50,200,200,38,20,760,10,5,19,40,2.0,1,1,2.2704407237780613
10000,10000,50,200,200,38,22,836,9,5,22,38,1.8,0,1,2.948624316594885
10000,10000,50,200,200,38,22,836,9,5,22,38,1.8,1,1,2.0640370216164197
10000,10000,50,200,200,38,24,912,8,5,24,38,1.6,0,1,2.7029056235453113
10000,10000,50,200,200,38,24,912,8,5,24,38,1.6,1,1,1.8920339364817178
10000,10000,50,200,200,38,26,988,7,5,26,38,1.4,0,1,2.494989806349518
10000,10000,50,200,200,38,26,988,7,5,26,38,1.4,1,1,1.7464928644446627
10000,10000,50,200,200,38,28,1064,7,5,28,38,1.4,0,1,2.316776248753124
10000,10000,50,200,200,38,28,1064,7,5,28,38,1.4,1,1,1.6217433741271865
10000,10000,50,200,200,38,30,1140,6,5,30,38,1.2,0,1,2.162324498836249
10000,10000,50,200,200,38,30,1140,6,5,30,38,1.2,1,1,1.5136271491853743
10000,10000,50,200,200,38,32,1216,6,5,32,38,1.2,0,1,2.0271792176589836
10000,10000,50,200,200,38,32,1216,6,5,32,38,1.2,1,1,1.4190254523612884
10000,10000,50,200,200,38,34,1292,5,5,38,34,1.0,0,1,1.907933381326102
10000,10000,50,200,200,38,34,1292,5,5,38,34,1.0,1,1,1.3355533669282713
10000,10000,50,200,200,38,34,1292,5,5,34,38,1.0,0,1,1.907933381326102
10000,10000,50,200,200,38,34,1292,5,5,34,38,1.0,1,1,1.3355533669282713
10000,10000,50,200,200,38,36,1368,5,5,38,36,1.0,0,1,1.8019370823635408
10000,10000,50,200,200,38,36,1368,5,5,38,36,1.0,1,1,1.2613559576544784
10000,10000,50,200,200,38,36,1368,5,5,36,38,1.0,0,1,1.8019370823635408
10000,10000,50,200,200,38,36,1368,5,5,36,38,1.0,1,1,1.2613559576544784
10000,10000,50,200,200,39,14,546,9,7,21,26,1.2857142857142858,0,1,4.514743459108652
10000,10000,50,200,200,39,14,546,9,7,21,26,1.2857142857142858,1,1,3.160320421376056
10000,10000,50,200,200,39,14,546,14,5,14,39,2.8,0,1,4.514743459108652
10000,10000,50,200,200,39,14,546,14,5,14,39,2.8,1,1,3.160320421376056
10000,10000,50,200,200,39,16,624,8,7,24,26,1.1428571428571428,0,1,3.9504005267200704
10000,10000,50,200,200,39,16,624,8,7,24,26,1.1428571428571428,1,1,2.7652803687040493
10000,10000,50,200,200,39,16,624,12,5,16,39,2.4,0,1,3.9504005267200704
10000,10000,50,200,200,39,16,624,12,5,16,39,2.4,1,1,2.7652803687040493
10000,10000,50,200,200,39,18,702,7,7,27,26,1.0,0,1,3.511467134862285
10000,10000,50,200,200,39,18,702,7,7,27,26,1.0,1,1,2.4580269944035993
10000,10000,50,200,200,39,18,702,7,7,26,27,1.0,0,1,3.511467134862285
10000,10000,50,200,200,39,18,702,7,7,26,27,1.0,1,1,2.4580269944035993
10000,10000,50,200,200,39,18,702,11,5,18,39,2.2,0,1,3.511467134862285
10000,10000,50,200,200,39,18,702,11,5,18,39,2.2,1,1,2.4580269944035993
10000,10000,50,200,200,39,20,780,7,6,26,30,1.1666666666666667,0,1,3.1603204213760563
10000,10000,50,200,200,39,20,780,7,6,26,30,1.1666666666666667,1,1,2.212224294963239
10000,10000,50,200,200,39,20,780,10,5,20,39,2.0,0,1,3.1603204213760563
10000,10000,50,200,200,39,20,780,10,5,20,39,2.0,1,1,2.212224294963239
10000,10000,50,200,200,39,22,858,7,6,26,33,1.1666666666666667,0,1,2.873018564887324
10000,10000,50,200,200,39,22,858,7,6,26,33,1.1666666666666667,1,1,2.0111129954211266
10000,10000,50,200,200,39,22,858,9,5,22,39,1.8,0,1,2.873018564887324
10000,10000,50,200,200,39,22,858,9,5,22,39,1.8,1,1,2.0111129954211266
10000,10000,50,200,200,39,24,936,7,5,26,36,1.4,0,1,2.633600351146714
10000,10000,50,200,200,39,24,936,7,5,26,36,1.4,1,1,1.8435202458026996
10000,10000,50,200,200,39,24,936,8,5,24,39,1.6,0,1,2.633600351146714
10000,10000,50,200,200,39,24,936,8,5,24,39,1.6,1,1,1.8435202458026996
10000,10000,50,200,200,39,26,1014,7,5,26,39,1.4,0,1,2.4310157087508126
10000,10000,50,200,200,39,26,1014,7,5,26,39,1.4,1,1,1.7017109961255688
10000,10000,50,200,200,39,28,1092,7,5,28,39,1.4,0,1,2.257371729554326
10000,10000,50,200,200,39,28,1092,7,5,28,39,1.4,1,1,1.580160210688028
10000,10000,50,200,200,39,30,1170,6,5,30,39,1.2,0,1,2.106880280917371
10000,10000,50,200,200,39,30,1170,6,5,30,39,1.2,1,1,1.4748161966421596
10000,10000,50,200,200,39,32,1248,6,5,32,39,1.2,0,1,1.9752002633600352
10000,10000,50,200,200,39,32,1248,6,5,32,39,1.2,1,1,1.3826401843520246
10000,10000,50,200,200,39,34,1326,5,5,39,34,1.0,0,1,1.8590120125741507
10000,10000,50,200,200,39,34,1326,5,5,39,34,1.0,1,1,1.3013084088019053
10000,10000,50,200,200,39,34,1326,5,5,34,39,1.0,0,1,1.8590120125741507
10000,10000,50,200,200,39,34,1326,5,5,34,39,1.0,1,1,1.3013084088019053
10000,10000,50,200,200,39,36,1404,5,5,39,36,1.0,0,1,1.7557335674311425
10000,10000,50,200,200,39,36,1404,5,5,39,36,1.0,1,1,1.2290134972017996
10000,10000,50,200,200,39,36,1404,5,5,36,39,1.0,0,1,1.7557335674311425
10000,10000,50,200,200,39,36,1404,5,5,36,39,1.0,1,1,1.2290134972017996
10000,10000,50,200,200,40,14,560,10,7,20,28,1.4285714285714286,0,1,4.401874872630936
10000,10000,50,200,200,40,14,560,10,7,20,28,1.4285714285714286,1,1,3.081312410841655
10000,10000,50,200,200,40,14,560,12,5,16,35,2.4,0,1,4.401874872630936
10000,10000,50,200,200,40,14,560,12,5,16,35,2.4,1,1,3.081312410841655
10000,10000,50,200,200,40,14,560,14,5,14,40,2.8,0,1,4.401874872630936
10000,10000,50,200,200,40,14,560,14,5,14,40,2.8,1,1,3.081312410841655
10000,10000,50,200,200,40,16,640,10,6,20,32,1.6666666666666667,0,1,3.8516405135520686
10000,10000,50,200,200,40,16,640,10,6,20,32,1.6666666666666667,1,1,2.6961483594864477
10000,10000,50,200,200,40,16,640,12,5,16,40,2.4,0,1,3.8516405135520686
10000,10000,50,200,200,40,16,640,12,5,16,40,2.4,1,1,2.6961483594864477
10000,10000,50,200,200,40,18,720,8,6,24,30,1.3333333333333333,0,1,3.4236804564907275
10000,10000,50,200,200,40,18,720,8,6,24,30,1.3333333333333333,1,1,2.396576319543509
10000,10000,50,200,200,40,18,720,10,5,20,36,2.0,0,1,3.4236804564907275
10000,10000,50,200,200,40,18,720,10,5,20,36,2.0,1,1,2.396576319543509
10000,10000,50,200,200,40,18,720,11,5,18,40,2.2,0,1,3.4236804564907275
10000,10000,50,200,200,40,18,720,11,5,18,40,2.2,1,1,2.396576319543509
10000,10000,50,200,200,40,20,800,8,6,25,32,1.3333333333333333,0,1,3.081312410841655
10000,10000,50,200,200,40,20,800,8,6,25,32,1.3333333333333333,1,1,2.156918687589158
10000,10000,50,200,200,40,20,800,10,5,20,40,2.0,0,1,3.081312410841655
10000,10000,50,200,200,40,20,800,10,5,20,40,2.0,1,1,2.156918687589158
10000,10000,50,200,200,40,22,880,9,5,22,40,1.8,0,1,2.8011931007651407
10000,10000,50,200,200,40,22,880,9,5,22,40,1.8,1,1,1.9608351705355984
10000,10000,50,200,200,40,24,960,6,6,32,30,1.0,0,1,2.5677603423680457
10000,10000,50,200,200,40,24,960,6,6,32,30,1.0,1,1,1.7974322396576319
10000,10000,50,200,200,40,24,960,6,6,30,32,1.0,0,1,2.5677603423680457
10000,10000,50,200,200,40,24,960,6,6,30,32,1.0,1,1,1.7974322396576319
10000,10000,50,200,200,40,24,960,8,5,24,40,1.6,0,1,2.5677603423680457
10000,10000,50,200,200,40,24,960,8,5,24,40,1.6,1,1,1.7974322396576319
10000,10000,50,200,200,40,26,1040,7,5,26,40,1.4,0,1,2.370240316032042
10000,10000,50,200,200,40,26,1040,7,5,26,40,1.4,1,1,1.6591682212224295
10000,10000,50,200,200,40,28,1120,6,5,32,35,1.2,0,1,2.200937436315468
10000,10000,50,200,200,40,28,1120,6,5,32,35,1.2,1,1,1.5406562054208275
10000,10000,50,200,200,40,28,1120,7,5,28,40,1.4,0,1,2.200937436315468
10000,10000,50,200,200,40,28,1120,7,5,28,40,1.4,1,1,1.5406562054208275
10000,10000,50,200,200,40,30,1200,6,5,30,40,1.2,0,1,2.0542082738944365
10000,10000,50,200,200,40,30,1200,6,5,30,40,1.2,1,1,1.4379457917261054
10000,10000,50,200,200,40,32,1280,6,5,32,40,1.2,0,1,1.9258202567760343
10000,10000,50,200,200,40,32,1280,6,5,32,40,1.2,1,1,1.3480741797432239
10000,10000,50,200,200,40,34,1360,5,5,40,34,1.0,0,1,1.8125367122597968
10000,10000,50,200,200,40,34,1360,5,5,40,34,1.0,1,1,1.2687756985818577
10000,10000,50,200,200,40,34,1360,5,5,34,40,1.0,0,1,1.8125367122597968
10000,10000,50,200,200,40,34,1360,5,5,34,40,1.0,1,1,1.2687756985818577
10000,10000,50,200,200,40,36,1440,5,5,40,36,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,40,36,1440,5,5,40,36,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,40,36,1440,5,5,36,40,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,40,36,1440,5,5,36,40,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,42,14,588,9,7,21,28,1.2857142857142858,0,1,4.192261783458034
10000,10000,50,200,200,42,14,588,9,7,21,28,1.2857142857142858,1,1,2.9345832484206236
10000,10000,50,200,200,42,16,672,8,7,24,28,1.1428571428571428,0,1,3.6682290605257797
10000,10000,50,200,200,42,16,672,8,7,24,28,1.1428571428571428,1,1,2.5677603423680457
10000,10000,50,200,200,42,16,672,9,6,21,32,1.5,0,1,3.6682290605257797
10000,10000,50,200,200,42,16,672,9,6,21,32,1.5,1,1,2.5677603423680457
10000,10000,50,200,200,42,18,756,7,7,28,27,1.0,0,1,3.2606480538006926
10000,10000,50,200,200,42,18,756,7,7,28,27,1.0,1,1,2.2824536376604847
10000,10000,50,200,200,42,18,756,7,7,27,28,1.0,0,1,3.2606480538006926
10000,10000,50,200,200,42,18,756,7,7,27,28,1.0,1,1,2.2824536376604847
10000,10000,50,200,200,42,18,756,9,5,21,36,1.8,0,1,3.2606480538006926
10000,10000,50,200,200,42,18,756,9,5,21,36,1.8,1,1,2.2824536376604847
10000,10000,50,200,200,42,20,840,7,6,28,30,1.1666666666666667,0,1,2.9345832484206236
10000,10000,50,200,200,42,20,840,7,6,28,30,1.1666666666666667,1,1,2.0542082738944365
10000,10000,50,200,200,42,20,840,8,5,24,35,1.6,0,1,2.9345832484206236
10000,10000,50,200,200,42,20,840,8,5,24,35,1.6,1,1,2.0542082738944365
10000,10000,50,200,200,42,20,840,9,5,21,40,1.8,0,1,2.9345832484206236
10000,10000,50,200,200,42,20,840,9,5,21,40,1.8,1,1,2.0542082738944365
10000,10000,50,200,200,42,22,924,7,6,28,33,1.1666666666666667,0,1,2.667802953109658
10000,10000,50,200,200,42,22,924,7,6,28,33,1.1666666666666667,1,1,1.8674620671767603
10000,10000,50,200,200,42,24,1008,7,5,28,36,1.4,0,1,2.4454860403505196
10000,10000,50,200,200,42,24,1008,7,5,28,36,1.4,1,1,1.7118402282453637
10000,10000,50,200,200,42,26,1092,7,5,28,39,1.4,0,1,2.257371729554326
10000,10000,50,200,200,42,26,1092,7,5,28,39,1.4,1,1,1.580160210688028
10000,10000,50,200,200,42,30,1260,5,5,36,35,1.0,0,1,1.9563888322804157
10000,10000,50,200,200,42,30,1260,5,5,36,35,1.0,1,1,1.369472182596291
10000,10000,50,200,200,42,30,1260,5,5,35,36,1.0,0,1,1.9563888322804157
10000,10000,50,200,200,42,30,1260,5,5,35,36,1.0,1,1,1.369472182596291
10000,10000,50,200,200,44,14,616,9,7,22,28,1.2857142857142858,0,1,4.001704429664487
10000,10000,50,200,200,44,14,616,9,7,22,28,1.2857142857142858,1,1,2.8011931007651407
10000,10000,50,200,200,44,16,704,9,6,22,32,1.5,0,1,3.501491375956426
10000,10000,50,200,200,44,16,704,9,6,22,32,1.5,1,1,2.4510439631694982
10000,10000,50,200,200,44,18,792,8,6,24,33,1.3333333333333333,0,1,3.112436778627934
10000,10000,50,200,200,44,18,792,8,6,24,33,1.3333333333333333,1,1,2.1787057450395535
10000,10000,50,200,200,44,18,792,9,5,22,36,1.8,0,1,3.112436778627934
10000,10000,50,200,200,44,18,792,9,5,22,36,1.8,1,1,2.1787057450395535
10000,10000,50,200,200,44,20,880,9,5,22,40,1.8,0,1,2.8011931007651407
10000,10000,50,200,200,44,20,880,9,5,22,40,1.8,1,1,1.9608351705355984
10000,10000,50,200,200,44,24,1056,6,6,33,32,1.0,0,1,2.3343275839709507
10000,10000,50,200,200,44,24,1056,6,6,33,32,1.0,1,1,1.6340293087796653
10000,10000,50,200,200,44,24,1056,6,6,32,33,1.0,0,1,2.3343275839709507
10000,10000,50,200,200,44,24,1056,6,6,32,33,1.0,1,1,1.6340293087796653
10000,10000,50,200,200,44,30,1320,6,5,33,40,1.2,0,1,1.8674620671767606
10000,10000,50,200,200,44,30,1320,6,5,33,40,1.2,1,1,1.3072234470237323
10000,10000,50,200,200,45,14,630,9,6,21,30,1.5,0,1,3.9127776645608314
10000,10000,50,200,200,45,14,630,9,6,21,30,1.5,1,1,2.738944365192582
10000,10000,50,200,200,45,14,630,11,5,18,35,2.2,0,1,3.9127776645608314
10000,10000,50,200,200,45,14,630,11,5,18,35,2.2,1,1,2.738944365192582
10000,10000,50,200,200,45,16,720,8,6,24,30,1.3333333333333333,0,1,3.4236804564907275
10000,10000,50,200,200,45,16,720,8,6,24,30,1.3333333333333333,1,1,2.396576319543509
10000,10000,50,200,200,45,16,720,10,5,20,36,2.0,0,1,3.4236804564907275
10000,10000,50,200,200,45,16,720,10,5,20,36,2.0,1,1,2.396576319543509
10000,10000,50,200,200,45,16,720,11,5,18,40,2.2,0,1,3.4236804564907275
10000,10000,50,200,200,45,16,720,11,5,18,40,2.2,1,1,2.396576319543509
10000,10000,50,200,200,45,18,810,7,6,27,30,1.1666666666666667,0,1,3.0432715168806466
10000,10000,50,200,200,45,18,810,7,6,27,30,1.1666666666666667,1,1,2.1302900618164524
10000,10000,50,200,200,45,20,900,6,6,30,30,1.0,0,1,2.738944365192582
10000,10000,50,200,200,45,20,900,6,6,30,30,1.0,1,1,1.9172610556348073
10000,10000,50,200,200,45,20,900,8,5,25,36,1.6,0,1,2.738944365192582
10000,10000,50,200,200,45,20,900,8,5,25,36,1.6,1,1,1.9172610556348073
10000,10000,50,200,200,45,22,990,6,6,33,30,1.0,0,1,2.489949422902347
10000,10000,50,200,200,45,22,990,6,6,33,30,1.0,1,1,1.7429645960316429
10000,10000,50,200,200,45,22,990,6,6,30,33,1.0,0,1,2.489949422902347
10000,10000,50,200,200,45,22,990,6,6,30,33,1.0,1,1,1.7429645960316429
10000,10000,50,200,200,45,24,1080,6,5,30,36,1.2,0,1,2.282453637660485
10000,10000,50,200,200,45,24,1080,6,5,30,36,1.2,1,1,1.5977175463623394
10000,10000,50,200,200,45,24,1080,7,5,27,40,1.4,0,1,2.282453637660485
10000,10000,50,200,200,45,24,1080,7,5,27,40,1.4,1,1,1.5977175463623394
10000,10000,50,200,200,45,26,1170,6,5,30,39,1.2,0,1,2.106880280917371
10000,10000,50,200,200,45,26,1170,6,5,30,39,1.2,1,1,1.4748161966421596
10000,10000,50,200,200,45,28,1260,5,5,36,35,1.0,0,1,1.9563888322804157
10000,10000,50,200,200,45,28,1260,5,5,36,35,1.0,1,1,1.369472182596291
10000,10000,50,200,200,45,28,1260,5,5,35,36,1.0,0,1,1.9563888322804157
10000,10000,50,200,200,45,28,1260,5,5,35,36,1.0,1,1,1.369472182596291
10000,10000,50,200,200,45,32,1440,5,5,40,36,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,45,32,1440,5,5,40,36,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,45,32,1440,5,5,36,40,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,45,32,1440,5,5,36,40,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,46,14,644,8,7,23,28,1.1428571428571428,0,1,3.8277172805486397
10000,10000,50,200,200,46,14,644,8,7,23,28,1.1428571428571428,1,1,2.6794020963840475
10000,10000,50,200,200,46,16,736,8,6,23,32,1.3333333333333333,0,1,3.34925262048006
10000,10000,50,200,200,46,16,736,8,6,23,32,1.3333333333333333,1,1,2.344476834336042
10000,10000,50,200,200,46,18,828,8,5,23,36,1.6,0,1,2.9771134404267197
10000,10000,50,200,200,46,18,828,8,5,23,36,1.6,1,1,2.0839794082987035
10000,10000,50,200,200,46,20,920,8,5,23,40,1.6,0,1,2.679402096384048
10000,10000,50,200,200,46,20,920,8,5,23,40,1.6,1,1,1.8755814674688334
10000,10000,50,200,200,48,14,672,8,7,24,28,1.1428571428571428,0,1,3.6682290605257797
10000,10000,50,200,200,48,14,672,8,7,24,28,1.1428571428571428,1,1,2.5677603423680457
10000,10000,50,200,200,48,14,672,9,6,21,32,1.5,0,1,3.6682290605257797
10000,10000,50,200,200,48,14,672,9,6,21,32,1.5,1,1,2.5677603423680457
10000,10000,50,200,200,48,16,768,8,6,24,32,1.3333333333333333,0,1,3.209700427960057
10000,10000,50,200,200,48,16,768,8,6,24,32,1.3333333333333333,1,1,2.24679029957204
10000,10000,50,200,200,48,18,864,7,6,27,32,1.1666666666666667,0,1,2.8530670470756063
10000,10000,50,200,200,48,18,864,7,6,27,32,1.1666666666666667,1,1,1.9971469329529243
10000,10000,50,200,200,48,18,864,8,5,24,36,1.6,0,1,2.8530670470756063
10000,10000,50,200,200,48,18,864,8,5,24,36,1.6,1,1,1.9971469329529243
10000,10000,50,200,200,48,20,960,6,6,32,30,1.0,0,1,2.5677603423680457
10000,10000,50,200,200,48,20,960,6,6,32,30,1.0,1,1,1.7974322396576319
10000,10000,50,200,200,48,20,960,6,6,30,32,1.0,0,1,2.5677603423680457
10000,10000,50,200,200,48,20,960,6,6,30,32,1.0,1,1,1.7974322396576319
10000,10000,50,200,200,48,20,960,8,5,24,40,1.6,0,1,2.5677603423680457
10000,10000,50,200,200,48,20,960,8,5,24,40,1.6,1,1,1.7974322396576319
10000,10000,50,200,200,48,22,1056,6,6,33,32,1.0,0,1,2.3343275839709507
10000,10000,50,200,200,48,22,1056,6,6,33,32,1.0,1,1,1.6340293087796653
10000,10000,50,200,200,48,22,1056,6,6,32,33,1.0,0,1,2.3343275839709507
10000,10000,50,200,200,48,22,1056,6,6,32,33,1.0,1,1,1.6340293087796653
10000,10000,50,200,200,48,24,1152,6,5,32,36,1.2,0,1,2.1398002853067046
10000,10000,50,200,200,48,24,1152,6,5,32,36,1.2,1,1,1.4978601997146932
10000,10000,50,200,200,48,26,1248,6,5,32,39,1.2,0,1,1.9752002633600352
10000,10000,50,200,200,48,26,1248,6,5,32,39,1.2,1,1,1.3826401843520246
10000,10000,50,200,200,48,30,1440,5,5,40,36,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,48,30,1440,5,5,40,36,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,48,30,1440,5,5,36,40,1.0,0,1,1.7118402282453637
10000,10000,50,200,200,48,30,1440,5,5,36,40,1.0,1,1,1.1982881597717545
10000,10000,50,200,200,49,16,784,7,7,28,28,1.0,0,1,3.144196337593525
10000,10000,50,200,200,49,16,784,7,7,28,28,1.0,1,1,2.2009374363154675
10000,10000,50,200,200,49,20,980,7,5,28,35,1.4,0,1,2.5153570700748205
10000,10000,50,200,200,49,20,980,7,5,28,35,1.4,1,1,1.7607499490523741
10000,10000,50,200,200,50,14,700,8,7,25,28,1.1428571428571428,0,1,3.5214998981047483
10000,10000,50,200,200,50,14,700,8,7,25,28,1.1428571428571428,1,1,2.4650499286733236
10000,10000,50,200,200,50,14,700,10,5,20,35,2.0,0,1,3.5214998981047483
10000,10000,50,200,200,50,14,700,10,5,20,35,2.0,1,1,2.4650499286733236
10000,10000,50,200,200,50,16,800,8,6,25,32,1.3333333333333333,0,1,3.081312410841655
10000,10000,50,200,200,50,16,800,8,6,25,32,1.3333333333333333,1,1,2.156918687589158
10000,10000,50,200,200,50,16,800,10,5,20,40,2.0,0,1,3.081312410841655
10000,10000,50,200,200,50,16,800,10,5,20,40,2.0,1,1,2.156918687589158
10000,10000,50,200,200,50,18,900,6,6,30,30,1.0,0,1,2.738944365192582
10000,10000,50,200,200,50,18,900,6,6,30,30,1.0,1,1,1.9172610556348073
10000,10000,50,200,200,50,18,900,8,5,25,36,1.6,0,1,2.738944365192582
10000,10000,50,200,200,50,18,900,8,5,25,36,1.6,1,1,1.9172610556348073
10000,10000,50,200,200,50,20,1000,8,5,25,40,1.6,0,1,2.4650499286733236
10000,10000,50,200,200,50,20,1000,8,5,25,40,1.6,1,1,1.7255349500713264
10000,10000,50,200,200,50,24,1200,6,5,30,40,1.2,0,1,2.0542082738944365
10000,10000,50,200,200,50,24,1200,6,5,30,40,1.2,1,1,1.4379457917261054
10000,10000,50,200,200,50,28,1400,5,5,40,35,1.0,0,1,1.7607499490523741
10000,10000,50,200,200,50,28,1400,5,5,40,35,1.0,1,1,1.2325249643366618
10000,10000,50,200,200,50,28,1400,5,5,35,40,1.0,0,1,1.7607499490523741
